row_id,positive,sample_n
60165,151,167
60166,67,74
60167,86,93
60168,94,98
60169,85,87
60170,88,90
60171,76,78
60172,74,76
60173,49,50
60174,73,75
60175,111,112
60176,95,98
60177,121,122
60178,99,100
60179,91,93
60180,91,93
60181,100,101
60182,109,110
60183,70,71
60184,45,47
60185,96,102
60186,65,65
60187,63,63
60188,69,69
60189,55,56
60190,60,61
60191,46,48
60192,66,67
60193,44,46
60194,50,51
60195,40,42
60196,43,44
60197,38,44
60198,43,44
60199,42,44
60200,42,44
60201,42,44
60202,42,44
60203,38,40
60204,41,43
60205,38,40
60206,73,77
60207,71,75
60208,70,73
60209,62,64
60210,60,63
60211,62,65
60212,67,68
60213,56,60
60214,31,50
60215,58,60
60216,48,48
60217,114,115
60218,24,24
60219,45,47
60220,28,29
60221,44,46
60222,43,45
60223,37,39
60224,27,28
60225,37,39
60226,50,59
60227,67,76
60228,64,65
60229,63,64
60230,67,68
60231,72,73
60232,65,67
60233,72,73
60234,55,56
60235,62,63
60236,138,139
60237,125,127
60238,113,114
60239,88,90
60240,93,98
60241,106,107
60242,94,96
60243,76,78
60244,95,97
60245,102,103
60246,116,119
60247,96,97
60248,117,117
60249,105,106
60250,74,76
60251,97,99
60252,97,99
60253,61,62
60254,103,104
60255,102,103
60256,65,68
60257,80,82
60258,44,45
60259,38,40
60260,38,40
60261,47,49
60262,47,49
60263,33,35
60264,51,52
60265,62,65
60266,112,115
60267,108,109
60268,105,105
60269,111,112
60270,97,99
60271,107,108
60272,99,100
60273,91,93
60274,97,99
60275,111,112
60276,53,66
60277,58,73
60278,57,60
60279,63,64
60280,55,56
60281,58,59
60282,71,72
60283,53,54
60284,72,76
60285,69,72
60286,19,19
60287,10,11
60288,21,21
60289,72,74
60290,94,96
60291,113,117
60292,117,118
60293,117,118
60294,106,107
60295,118,119
60296,84,86
60297,103,104
60298,101,102
60299,15,28
60300,17,37
60301,32,44
60302,17,23
60303,19,33
60304,44,47
60305,16,27
60306,29,44
60307,55,80
60308,45,111
60309,10,65
60310,12,13
60311,21,21
60312,19,19
60313,22,23
60314,20,21
60315,14,14
60316,14,14
60317,23,26
60318,16,17
60319,19,24
60320,28,29
60321,27,28
60322,27,28
60323,23,24
60324,23,98
60325,70,210
60326,72,285
60327,44,47
60328,43,46
60329,42,45
60330,46,48
60331,47,49
60332,47,49
60333,52,53
60334,36,38
60335,51,52
60336,63,64
60337,30,127
60338,109,295
60339,116,477
60340,36,129
60341,65,65
60342,75,78
60343,82,86
60344,64,65
60345,56,57
60346,49,50
60347,64,65
60348,64,65
60349,70,72
60350,80,82
60351,77,80
60352,90,91
60353,106,108
60354,80,82
60355,121,122
60356,97,99
60357,110,111
60358,88,90
60359,80,82
60360,100,101
60361,131,135
60362,147,149
60363,121,124
60364,113,114
60365,136,137
60366,119,120
60367,121,122
60368,81,83
60369,112,113
60370,96,100
60371,146,152
60372,131,137
60373,150,154
60374,145,146
60375,108,110
60376,121,122
60377,132,133
60378,128,135
60379,151,154
60380,177,179
60381,10,10
60382,15,18
60383,23,24
60384,30,32
60385,30,32
60386,32,34
60387,31,33
60388,25,27
60389,23,24
60390,28,29
60391,10,10
60392,19,19
60393,21,21
60394,18,18
60395,20,21
60396,20,21
60397,22,23
60398,23,24
60399,24,25
60400,24,25
60401,83,83
60402,112,113
60403,111,114
60404,123,127
60405,106,109
60406,111,114
60407,94,96
60408,72,75
60409,94,96
60410,88,90
60411,23,25
60412,22,24
60413,27,28
60414,25,26
60415,19,20
60416,20,21
60417,82,82
60418,91,91
60419,89,96
60420,85,87
60421,102,103
60422,74,76
60423,89,91
60424,57,58
60425,75,77
60426,74,76
60427,22,23
60428,17,17
60429,12,12
60430,62,143
60431,93,184
60432,97,187
60433,75,164
60434,67,170
60435,59,158
60436,70,160
60437,122,240
60438,105,237
60439,69,221
60440,19,19
60441,16,17
60442,23,24
60443,38,40
60444,31,33
60445,33,35
60446,32,34
60447,20,21
60448,21,22
60449,31,33
60450,21,23
60451,27,27
60452,34,38
60453,28,30
60454,24,25
60455,37,40
60456,7,16
60457,31,59
60458,18,51
60459,20,75
60460,34,62
60461,28,52
60462,27,63
60463,25,63
60464,78,79
60465,63,65
60466,83,85
60467,61,62
60468,70,71
60469,66,67
60470,74,75
60471,60,61
60472,64,65
60473,78,80
60474,39,43
60475,39,42
60476,54,56
60477,57,58
60478,61,64
60479,59,60
60480,64,65
60481,57,58
60482,58,59
60483,68,69
60484,8,31
60485,4,24
60486,11,54
60487,11,13
60488,19,19
60489,4,23
60490,20,21
60491,19,22
60492,22,25
60493,21,22
60494,20,21
60495,85,90
60496,77,84
60497,77,85
60498,86,90
60499,88,90
60500,102,105
60501,86,93
60502,78,80
60503,103,105
60504,80,82
60505,20,21
60506,108,117
60507,95,100
60508,104,108
60509,96,98
60510,99,100
60511,87,89
60512,96,99
60513,68,69
60514,74,76
60515,101,114
60516,116,125
60517,105,113
60518,102,106
60519,130,134
60520,116,118
60521,135,136
60522,107,108
60523,101,102
60524,85,87
60525,52,53
60526,55,57
60527,53,57
60528,46,51
60529,49,50
60530,38,40
60531,42,47
60532,44,46
60533,50,56
60534,54,56
60535,79,81
60536,96,97
60537,110,112
60538,76,78
60539,87,89
60540,90,94
60541,90,92
60542,88,90
60543,88,90
60544,88,90
60545,13,14
60546,16,16
60547,38,40
60548,36,36
60549,32,35
60550,38,40
60551,36,38
60552,37,42
60553,60,62
60554,38,40
60555,43,45
60556,38,40
60557,9,11
60558,42,44
60559,45,47
60560,49,49
60561,57,58
60562,51,52
60563,44,46
60564,45,47
60565,40,42
60566,35,37
60567,31,33
60568,116,118
60569,102,104
60570,97,98
60571,93,97
60572,95,97
60573,97,100
60574,99,100
60575,69,70
60576,95,98
60577,86,89
60578,18,18
60579,11,14
60580,17,21
60581,22,23
60582,22,23
60583,10,11
60584,12,13
60585,18,19
60586,20,21
60587,21,24
60588,21,22
60589,24,25
60590,19,21
60591,19,20
60592,26,27
60593,28,29
60594,28,31
60595,37,41
60596,28,30
60597,26,27
60598,24,25
60599,22,23
60600,25,26
60601,27,28
60602,38,40
60603,9,12
60604,23,24
60605,18,20
60606,21,22
60607,38,40
60608,67,71
60609,59,62
60610,68,70
60611,66,67
60612,61,62
60613,53,56
60614,72,73
60615,30,32
60616,51,52
60617,62,67
60618,96,98
60619,105,106
60620,90,93
60621,106,107
60622,85,87
60623,85,87
60624,84,86
60625,101,102
60626,94,96
60627,91,93
60628,72,75
60629,70,70
60630,63,64
60631,76,78
60632,79,81
60633,73,75
60634,73,74
60635,63,64
60636,71,73
60637,65,66
60638,9,16
60639,12,14
60640,5,11
60641,16,19
60642,17,18
60643,15,20
60644,20,21
60645,20,21
60646,19,20
60647,19,20
60648,21,25
60649,28,35
60650,22,27
60651,30,38
60652,17,24
60653,9,13
60654,8,14
60655,23,24
60656,15,20
60657,9,10
60658,8,11
60659,24,29
60660,39,42
60661,43,49
60662,54,55
60663,51,52
60664,40,43
60665,44,46
60666,45,47
60667,44,46
60668,116,116
60669,114,115
60670,89,91
60671,74,76
60672,74,75
60673,79,81
60674,68,69
60675,14,14
60676,19,20
60677,29,29
60678,38,39
60679,34,34
60680,32,34
60681,19,20
60682,28,29
60683,32,34
60684,27,28
60685,28,29
60686,30,32
60687,114,116
60688,91,91
60689,108,112
60690,128,129
60691,120,121
60692,120,121
60693,126,127
60694,122,123
60695,104,105
60696,122,123
60697,80,81
60698,67,68
60699,69,69
60700,80,82
60701,63,64
60702,76,78
60703,74,76
60704,53,54
60705,59,60
60706,73,74
60707,84,93
60708,106,112
60709,123,126
60710,126,127
60711,119,120
60712,126,127
60713,125,126
60714,101,102
60715,117,118
60716,125,126
60717,85,87
60718,53,53
60719,73,73
60720,71,72
60721,71,72
60722,69,70
60723,57,58
60724,60,63
60725,57,58
60726,48,50
60727,44,46
60728,39,41
60729,40,42
60730,64,65
60731,61,62
60732,65,66
60733,13,14
60734,31,31
60735,21,23
60736,22,23
60737,27,28
60738,20,21
60739,23,24
60740,25,26
60741,26,27
60742,94,95
60743,94,95
60744,93,94
60745,84,86
60746,94,96
60747,82,84
60748,89,91
60749,70,71
60750,64,65
60751,64,65
60752,13,22
60753,17,24
60754,17,25
60755,17,27
60756,22,25
60757,23,35
60758,21,46
60759,22,23
60760,22,23
60761,28,29
60762,13,14
60763,51,52
60764,51,53
60765,17,19
60766,64,64
60767,65,66
60768,54,55
60769,62,63
60770,57,58
60771,51,52
60772,99,100
60773,83,86
60774,2,10
60775,28,29
60776,29,29
60777,30,30
60778,26,27
60779,27,28
60780,30,32
60781,28,30
60782,20,21
60783,24,25
60784,59,59
60785,46,57
60786,81,82
60787,85,87
60788,72,73
60789,72,74
60790,73,75
60791,67,69
60792,68,69
60793,58,59
60794,80,83
60795,107,109
60796,117,123
60797,108,109
60798,97,99
60799,99,100
60800,120,121
60801,88,90
60802,109,110
60803,104,105
60804,76,78
60805,92,98
60806,103,103
60807,107,108
60808,104,105
60809,114,115
60810,100,101
60811,92,94
60812,103,104
60813,98,100
60814,106,109
60815,81,83
60816,122,124
60817,99,100
60818,94,96
60819,88,90
60820,83,85
60821,77,79
60822,57,59
60823,78,80
60824,120,120
60825,177,177
60826,136,138
60827,92,94
60828,127,128
60829,129,130
60830,148,150
60831,144,145
60832,148,149
60833,182,184
60834,91,94
60835,123,125
60836,90,92
60837,76,78
60838,79,81
60839,72,73
60840,70,71
60841,59,60
60842,64,65
60843,54,55
60844,93,95
60845,97,99
60846,103,104
60847,90,92
60848,23,24
60849,14,15
60850,13,13
60851,20,21
60852,23,24
60853,27,31
60854,265,267
60855,249,249
60856,146,146
60857,140,141
60858,127,128
60859,75,77
60860,113,114
60861,113,114
60862,110,111
60863,61,64
60864,68,74
60865,63,65
60866,82,84
60867,86,88
60868,79,81
60869,99,100
60870,85,87
60871,74,76
60872,96,98
60873,10,26
60874,19,33
60875,10,24
60876,10,24
60877,14,33
60878,9,29
60879,19,33
60880,27,43
60881,17,33
60882,81,85
60883,73,82
60884,77,79
60885,101,102
60886,104,106
60887,110,115
60888,120,124
60889,122,123
60890,118,119
60891,125,126
60892,125,126
60893,107,109
60894,80,82
60895,118,122
60896,206,208
60897,228,229
60898,216,216
60899,206,208
60900,175,177
60901,154,156
60902,159,161
60903,162,164
60904,160,162
60905,195,197
60906,97,100
60907,82,84
60908,113,115
60909,136,137
60910,136,137
60911,113,114
60912,126,127
60913,114,115
60914,117,118
60915,135,136
60916,115,118
60917,92,92
60918,92,98
60919,92,94
60920,92,94
60921,96,98
60922,90,92
60923,79,81
60924,78,80
60925,89,91
60926,17,17
60927,18,18
60928,14,14
60929,51,52
60930,51,52
60931,51,52
60932,54,55
60933,51,52
60934,71,72
60935,73,73
60936,84,86
60937,95,98
60938,83,85
60939,87,89
60940,90,92
60941,89,91
60942,89,91
60943,95,97
60944,92,94
60945,99,99
60946,148,148
60947,134,134
60948,139,140
60949,163,165
60950,163,165
60951,158,160
60952,144,145
60953,141,142
60954,140,141
60955,117,119
60956,119,119
60957,107,113
60958,123,124
60959,139,140
60960,138,139
60961,83,85
60962,77,79
60963,69,70
60964,81,83
60965,24,24
60966,46,47
60967,39,39
60968,51,52
60969,28,29
60970,37,39
60971,52,53
60972,50,52
60973,52,56
60974,39,41
60975,39,41
60976,90,92
60977,95,97
60978,123,125
60979,118,119
60980,113,114
60981,133,136
60982,124,127
60983,78,80
60984,104,105
60985,123,124
60986,184,186
60987,189,191
60988,81,83
60989,109,110
60990,107,112
60991,96,98
60992,95,98
60993,75,77
60994,92,94
60995,62,63
60996,62,63
60997,90,93
60998,21,23
60999,38,38
61000,28,29
61001,40,42
61002,40,42
61003,27,28
61004,23,24
61005,28,29
61006,30,32
61007,82,87
61008,79,80
61009,78,79
61010,81,83
61011,106,107
61012,95,97
61013,109,110
61014,91,93
61015,94,96
61016,82,84
61017,67,71
61018,80,85
61019,86,88
61020,102,103
61021,113,114
61022,99,100
61023,96,98
61024,80,82
61025,75,77
61026,92,94
61027,80,84
61028,93,98
61029,89,91
61030,87,89
61031,91,93
61032,76,79
61033,79,81
61034,58,60
61035,89,91
61036,76,78
61037,169,171
61038,257,261
61039,191,194
61040,196,198
61041,229,231
61042,196,198
61043,180,182
61044,126,135
61045,119,122
61046,121,125
61047,117,118
61048,115,116
61049,96,98
61050,105,107
61051,81,83
61052,75,79
61053,88,90
61054,74,76
61055,74,75
61056,58,59
61057,69,70
61058,68,69
61059,69,70
61060,66,67
61061,79,80
61062,103,103
61063,80,80
61064,71,72
61065,83,85
61066,68,69
61067,81,83
61068,61,62
61069,68,69
61070,72,73
61071,118,118
61072,130,130
61073,119,120
61074,119,120
61075,121,122
61076,104,105
61077,111,112
61078,89,92
61079,83,85
61080,76,78
61081,47,47
61082,50,51
61083,47,48
61084,35,37
61085,44,46
61086,39,41
61087,42,44
61088,28,29
61089,34,36
61090,46,48
61091,46,47
61092,61,62
61093,63,63
61094,63,64
61095,57,58
61096,49,50
61097,54,55
61098,41,43
61099,44,46
61100,62,63
61101,57,60
61102,91,98
61103,100,109
61104,112,113
61105,119,120
61106,86,91
61107,108,111
61108,108,109
61109,86,89
61110,110,111
61111,117,117
61112,125,127
61113,86,89
61114,108,111
61115,110,114
61116,88,90
61117,103,104
61118,96,99
61119,97,99
61120,112,114
61121,67,68
61122,77,79
61123,76,76
61124,93,95
61125,83,85
61126,74,76
61127,81,83
61128,72,73
61129,73,74
61130,81,83
61131,87,87
61132,75,75
61133,73,74
61134,95,97
61135,71,72
61136,64,65
61137,80,82
61138,62,64
61139,92,94
61140,81,83
61141,140,145
61142,118,120
61143,146,150
61144,129,130
61145,137,138
61146,151,153
61147,128,129
61148,115,116
61149,93,95
61150,125,127
61151,140,141
61152,120,121
61153,117,118
61154,119,120
61155,106,107
61156,116,117
61157,104,105
61158,106,107
61159,70,71
61160,72,73
61161,79,88
61162,82,93
61163,91,92
61164,101,102
61165,99,100
61166,100,101
61167,97,99
61168,72,74
61169,81,83
61170,72,73
61171,115,117
61172,117,120
61173,133,134
61174,130,131
61175,137,138
61176,127,128
61177,132,133
61178,102,103
61179,100,102
61180,107,108
61181,76,208
61182,96,164
61183,116,165
61184,71,183
61185,42,42
61186,59,59
61187,52,52
61188,52,53
61189,62,63
61190,57,58
61191,63,64
61192,53,54
61193,53,54
61194,84,87
61195,78,78
61196,73,74
61197,71,72
61198,63,64
61199,62,63
61200,66,67
61201,70,73
61202,82,84
61203,69,70
61204,70,72
61205,81,85
61206,84,84
61207,87,89
61208,79,81
61209,91,93
61210,80,82
61211,69,70
61212,105,106
61213,101,102
61214,130,134
61215,219,219
61216,92,94
61217,122,124
61218,111,112
61219,96,98
61220,96,98
61221,82,84
61222,67,69
61223,90,92
61224,60,63
61225,76,78
61226,79,81
61227,72,73
61228,64,65
61229,71,72
61230,76,78
61231,83,85
61232,86,88
61233,112,118
61234,114,124
61235,117,118
61236,118,119
61237,116,117
61238,85,87
61239,108,109
61240,102,105
61241,102,106
61242,97,99
61243,12,12
61244,161,161
61245,120,121
61246,136,139
61247,93,95
61248,127,128
61249,143,144
61250,140,141
61251,109,110
61252,109,110
61253,134,135
61254,55,55
61255,72,72
61256,73,73
61257,80,82
61258,82,84
61259,89,91
61260,66,67
61261,73,74
61262,65,66
61263,73,74
61264,77,82
61265,70,76
61266,84,84
61267,105,106
61268,105,107
61269,72,74
61270,78,80
61271,68,74
61272,76,78
61273,96,98
61274,117,117
61275,141,141
61276,138,138
61277,137,138
61278,136,137
61279,147,148
61280,129,130
61281,99,100
61282,99,101
61283,96,99
61284,119,121
61285,116,116
61286,118,119
61287,117,118
61288,99,100
61289,114,115
61290,109,110
61291,84,86
61292,114,115
61293,90,92
61294,84,84
61295,63,63
61296,53,55
61297,53,54
61298,56,57
61299,50,51
61300,49,50
61301,50,51
61302,49,50
61303,50,51
61304,44,46
61305,47,47
61306,34,36
61307,44,46
61308,49,50
61309,40,42
61310,38,40
61311,29,31
61312,38,40
61313,90,90
61314,98,98
61315,95,95
61316,79,81
61317,74,76
61318,74,76
61319,74,75
61320,86,88
61321,62,63
61322,62,63
61323,13,16
61324,133,134
61325,122,123
61326,123,125
61327,99,100
61328,100,101
61329,123,124
61330,55,58
61331,52,52
61332,51,51
61333,50,51
61334,47,49
61335,45,47
61336,54,55
61337,38,43
61338,53,54
61339,49,50
61340,44,47
61341,44,45
61342,43,45
61343,37,39
61344,39,41
61345,35,37
61346,35,37
61347,39,41
61348,41,43
61349,43,45
61350,110,110
61351,110,111
61352,85,89
61353,111,115
61354,112,115
61355,95,97
61356,102,103
61357,103,104
61358,93,95
61359,95,97
61360,116,116
61361,145,146
61362,152,154
61363,111,112
61364,147,148
61365,148,150
61366,134,135
61367,127,128
61368,134,135
61369,162,164
61370,84,90
61371,72,75
61372,63,63
61373,53,54
61374,73,76
61375,118,119
61376,77,79
61377,62,68
61378,105,106
61379,75,77
61380,142,146
61381,123,130
61382,125,125
61383,124,125
61384,123,124
61385,169,171
61386,214,216
61387,180,182
61388,188,190
61389,166,168
61390,9,11
61391,32,35
61392,26,26
61393,40,42
61394,36,38
61395,32,34
61396,40,42
61397,40,42
61398,47,49
61399,57,58
61400,122,128
61401,128,137
61402,151,153
61403,146,147
61404,117,118
61405,95,97
61406,111,112
61407,103,104
61408,93,95
61409,107,108
61410,12,13
61411,17,22
61412,33,37
61413,23,23
61414,19,20
61415,27,31
61416,26,28
61417,28,30
61418,31,34
61419,22,24
61420,32,36
61421,23,24
61422,34,34
61423,49,49
61424,28,29
61425,34,36
61426,36,38
61427,39,41
61428,40,42
61429,35,37
61430,12,15
61431,25,26
61432,45,47
61433,43,45
61434,45,47
61435,38,40
61436,30,32
61437,27,34
61438,31,33
61439,20,25
61440,17,18
61441,24,24
61442,18,20
61443,21,23
61444,44,46
61445,32,32
61446,35,36
61447,41,42
61448,28,30
61449,50,51
61450,29,31
61451,45,47
61452,43,46
61453,57,58
61454,51,53
61455,20,20
61456,18,18
61457,20,20
61458,21,22
61459,23,24
61460,105,105
61461,106,108
61462,95,96
61463,88,90
61464,102,103
61465,84,86
61466,101,102
61467,85,87
61468,73,74
61469,97,99
61470,90,90
61471,77,79
61472,119,121
61473,124,125
61474,119,120
61475,112,113
61476,134,135
61477,143,146
61478,141,146
61479,258,261
61480,85,90
61481,103,104
61482,107,108
61483,111,112
61484,88,90
61485,100,101
61486,107,108
61487,102,103
61488,82,84
61489,107,108
61490,36,37
61491,43,44
61492,42,43
61493,44,46
61494,46,48
61495,62,63
61496,51,52
61497,41,43
61498,43,45
61499,38,40
61500,42,42
61501,43,43
61502,40,42
61503,40,42
61504,40,42
61505,39,41
61506,40,42
61507,60,61
61508,58,59
61509,60,61
61510,163,163
61511,150,151
61512,143,143
61513,162,164
61514,117,118
61515,107,108
61516,77,79
61517,94,96
61518,78,80
61519,84,89
61520,12,16
61521,6,13
61522,11,11
61523,19,20
61524,77,78
61525,74,74
61526,68,68
61527,81,83
61528,75,77
61529,71,72
61530,49,50
61531,64,65
61532,57,58
61533,68,69
61534,29,29
61535,31,31
61536,23,23
61537,28,29
61538,31,33
61539,43,45
61540,31,33
61541,27,28
61542,20,21
61543,23,24
61544,9,10
61545,80,87
61546,81,87
61547,85,88
61548,86,88
61549,88,90
61550,86,88
61551,80,82
61552,87,89
61553,82,84
61554,82,84
61555,85,88
61556,81,99
61557,115,119
61558,113,114
61559,114,115
61560,111,112
61561,132,133
61562,97,102
61563,114,115
61564,113,114
61565,84,88
61566,84,87
61567,89,95
61568,96,101
61569,108,112
61570,109,112
61571,101,102
61572,85,87
61573,83,85
61574,92,95
61575,92,92
61576,109,109
61577,111,112
61578,116,117
61579,110,111
61580,116,117
61581,121,122
61582,99,100
61583,103,104
61584,112,113
61585,27,28
61586,21,21
61587,19,19
61588,30,32
61589,24,25
61590,25,26
61591,33,35
61592,27,28
61593,26,27
61594,29,31
61595,82,86
61596,66,66
61597,81,81
61598,80,82
61599,70,71
61600,52,53
61601,74,75
61602,89,91
61603,89,91
61604,92,94
61605,87,87
61606,94,94
61607,93,94
61608,140,141
61609,114,115
61610,87,89
61611,114,115
61612,93,95
61613,127,128
61614,114,115
61615,98,99
61616,220,222
61617,65,65
61618,80,82
61619,101,102
61620,77,79
61621,76,78
61622,67,68
61623,68,70
61624,72,73
61625,94,97
61626,94,96
61627,82,86
61628,118,119
61629,90,92
61630,120,123
61631,74,76
61632,63,65
61633,66,67
61634,73,74
61635,103,106
61636,113,114
61637,142,144
61638,109,110
61639,134,135
61640,103,107
61641,112,113
61642,92,94
61643,88,90
61644,115,116
61645,55,55
61646,62,62
61647,68,68
61648,46,48
61649,40,42
61650,38,40
61651,51,52
61652,57,58
61653,63,64
61654,65,66
61655,16,20
61656,14,18
61657,19,20
61658,22,23
61659,22,23
61660,29,31
61661,22,23
61662,23,24
61663,46,60
61664,41,54
61665,61,75
61666,67,69
61667,56,58
61668,53,54
61669,66,68
61670,50,56
61671,37,67
61672,66,69
61673,29,45
61674,43,59
61675,54,59
61676,61,65
61677,55,57
61678,49,52
61679,55,56
61680,61,62
61681,51,53
61682,17,18
61683,16,23
61684,23,25
61685,18,20
61686,25,33
61687,15,28
61688,19,27
61689,21,28
61690,32,44
61691,27,37
61692,24,31
61693,25,33
61694,28,33
61695,28,31
61696,34,35
61697,41,44
61698,39,46
61699,60,61
61700,57,59
61701,57,61
61702,47,49
61703,37,39
61704,43,45
61705,45,47
61706,10,14
61707,9,15
61708,17,24
61709,16,20
61710,20,28
61711,10,10
61712,34,36
61713,22,23
61714,23,25
61715,24,25
61716,4,30
61717,4,21
61718,11,28
61719,12,28
61720,13,29
61721,21,31
61722,26,32
61723,23,27
61724,29,34
61725,89,98
61726,63,68
61727,82,87
61728,86,88
61729,87,89
61730,100,102
61731,84,86
61732,85,87
61733,73,76
61734,98,106
61735,41,58
61736,45,58
61737,40,53
61738,43,46
61739,67,72
61740,67,72
61741,61,64
61742,57,58
61743,54,57
61744,59,62
61745,49,56
61746,45,50
61747,53,62
61748,47,49
61749,57,58
61750,57,58
61751,62,64
61752,27,33
61753,56,58
61754,52,56
61755,20,28
61756,17,30
61757,20,20
61758,26,28
61759,20,21
61760,20,21
61761,20,22
61762,18,22
61763,21,22
61764,26,29
61765,28,31
61766,23,24
61767,28,30
61768,28,30
61769,37,39
61770,28,29
61771,24,25
61772,31,33
61773,71,78
61774,81,87
61775,57,59
61776,67,68
61777,84,88
61778,17,111
61779,7,15
61780,48,52
61781,59,66
61782,66,67
61783,63,64
61784,62,63
61785,53,54
61786,58,59
61787,56,57
61788,67,68
61789,131,137
