obs_id,location,cohort,age,dose,weight
52550,6545,2020,5,2,1
52551,6545,2021,5,2,1
52552,6545,2022,5,2,1
52553,6546,2013,5,2,1
52554,6546,2014,5,2,1
52555,6546,2015,5,2,1
52556,6546,2018,5,2,1
52557,6546,2019,5,2,1
52558,6546,2020,5,2,1
52559,6547,2017,5,2,1
52560,6548,2013,5,2,1
52561,6548,2014,5,2,1
52562,6548,2015,5,2,1
52563,6548,2016,5,2,1
52564,6548,2018,5,2,1
52565,6548,2019,5,2,1
52566,6548,2020,5,2,1
52567,6548,2021,5,2,1
52568,6548,2022,5,2,1
52569,6549,2013,5,2,1
52570,6549,2014,5,2,1
52571,6549,2015,5,2,1
52572,6549,2016,5,2,1
52573,6549,2017,5,2,1
52574,6549,2018,5,2,1
52575,6549,2019,5,2,1
52576,6550,2021,5,2,1
52577,6550,2022,5,2,1
52578,6551,2013,5,2,1
52579,6551,2014,5,2,1
52580,6551,2015,5,2,1
52581,6551,2016,5,2,1
52582,6551,2017,5,2,1
52583,6551,2018,5,2,1
52584,6551,2019,5,2,1
52585,6551,2020,5,2,1
52586,6551,2021,5,2,1
52587,6551,2022,5,2,1
52588,6552,2013,5,2,1
52589,6552,2014,5,2,1
52590,6552,2015,5,2,1
52591,6552,2016,5,2,1
52592,6552,2017,5,2,1
52593,6552,2018,5,2,1
52594,6552,2019,5,2,1
52595,6552,2020,5,2,1
52596,6552,2021,5,2,1
52597,6552,2022,5,2,1
52598,6553,2013,5,2,1
52599,6553,2014,5,2,1
52600,6553,2015,5,2,1
52601,6553,2016,5,2,1
52602,6553,2017,5,2,1
52603,6553,2018,5,2,1
52604,6553,2019,5,2,1
52605,6553,2020,5,2,1
52606,6553,2021,5,2,1
52607,6553,2022,5,2,1
52608,6554,2013,5,2,1
52609,6554,2014,5,2,1
52610,6554,2015,5,2,1
52611,6554,2016,5,2,1
52612,6554,2017,5,2,1
52613,6554,2018,5,2,1
52614,6554,2019,5,2,1
52615,6554,2020,5,2,1
52616,6554,2021,5,2,1
52617,6554,2022,5,2,1
52618,6555,2013,5,2,1
52619,6555,2014,5,2,1
52620,6555,2015,5,2,1
52621,6555,2016,5,2,1
52622,6555,2017,5,2,1
52623,6555,2018,5,2,1
52624,6555,2019,5,2,1
52625,6555,2020,5,2,1
52626,6555,2021,5,2,1
52627,6555,2022,5,2,1
52628,6556,2013,5,2,1
52629,6556,2014,5,2,1
52630,6556,2015,5,2,1
52631,6557,2013,5,2,1
52632,6557,2014,5,2,1
52633,6557,2015,5,2,1
52634,6557,2016,5,2,1
52635,6557,2017,5,2,1
52636,6557,2018,5,2,1
52637,6557,2019,5,2,1
52638,6557,2020,5,2,1
52639,6557,2021,5,2,1
52640,6557,2022,5,2,1
52641,6558,2013,5,2,1
52642,6558,2014,5,2,1
52643,6558,2015,5,2,1
52644,6558,2016,5,2,1
52645,6558,2017,5,2,1
52646,6558,2018,5,2,1
52647,6558,2019,5,2,1
52648,6558,2020,5,2,1
52649,6558,2021,5,2,1
52650,6558,2022,5,2,1
52651,6559,2013,5,2,1
52652,6559,2014,5,2,1
52653,6560,2013,5,2,1
52654,6560,2014,5,2,1
52655,6560,2015,5,2,1
52656,6560,2016,5,2,1
52657,6560,2018,5,2,1
52658,6560,2020,5,2,1
52659,6560,2021,5,2,1
52660,6560,2022,5,2,1
52661,6561,2013,5,2,1
52662,6561,2014,5,2,1
52663,6561,2015,5,2,1
52664,6561,2016,5,2,1
52665,6561,2017,5,2,1
52666,6561,2019,5,2,1
52667,6561,2020,5,2,1
52668,6561,2021,5,2,1
52669,6561,2022,5,2,1
52670,6562,2013,5,2,1
52671,6562,2014,5,2,1
52672,6562,2015,5,2,1
52673,6562,2016,5,2,1
52674,6562,2019,5,2,1
52675,6562,2021,5,2,1
52676,6562,2022,5,2,1
52677,6563,2013,5,2,1
52678,6563,2014,5,2,1
52679,6563,2015,5,2,1
52680,6563,2016,5,2,1
52681,6564,2013,5,2,1
52682,6564,2014,5,2,1
52683,6564,2015,5,2,1
52684,6564,2016,5,2,1
52685,6564,2017,5,2,1
52686,6564,2018,5,2,1
52687,6564,2019,5,2,1
52688,6564,2020,5,2,1
52689,6564,2021,5,2,1
52690,6564,2022,5,2,1
52691,6565,2013,5,2,1
52692,6565,2014,5,2,1
52693,6565,2015,5,2,1
52694,6565,2021,5,2,1
52695,6565,2022,5,2,1
52696,6566,2013,5,2,1
52697,6566,2014,5,2,1
52698,6566,2015,5,2,1
52699,6566,2016,5,2,1
52700,6566,2017,5,2,1
52701,6566,2018,5,2,1
52702,6566,2019,5,2,1
52703,6566,2020,5,2,1
52704,6566,2021,5,2,1
52705,6566,2022,5,2,1
52706,6567,2013,5,2,1
52707,6567,2014,5,2,1
52708,6567,2015,5,2,1
52709,6567,2016,5,2,1
52710,6567,2017,5,2,1
52711,6567,2018,5,2,1
52712,6567,2019,5,2,1
52713,6567,2020,5,2,1
52714,6567,2021,5,2,1
52715,6567,2022,5,2,1
52716,6568,2013,5,2,1
52717,6568,2014,5,2,1
52718,6568,2015,5,2,1
52719,6568,2016,5,2,1
52720,6568,2018,5,2,1
52721,6568,2019,5,2,1
52722,6568,2020,5,2,1
52723,6568,2021,5,2,1
52724,6569,2013,5,2,1
52725,6569,2014,5,2,1
52726,6569,2015,5,2,1
52727,6569,2016,5,2,1
52728,6569,2017,5,2,1
52729,6569,2018,5,2,1
52730,6569,2019,5,2,1
52731,6569,2020,5,2,1
52732,6569,2021,5,2,1
52733,6569,2022,5,2,1
52734,6570,2013,5,2,1
52735,6570,2014,5,2,1
52736,6570,2015,5,2,1
52737,6570,2016,5,2,1
52738,6570,2017,5,2,1
52739,6570,2018,5,2,1
52740,6570,2019,5,2,1
52741,6570,2020,5,2,1
52742,6570,2021,5,2,1
52743,6570,2022,5,2,1
52744,6571,2013,5,2,1
52745,6571,2014,5,2,1
52746,6571,2015,5,2,1
52747,6571,2016,5,2,1
52748,6571,2017,5,2,1
52749,6571,2018,5,2,1
52750,6571,2019,5,2,1
52751,6571,2020,5,2,1
52752,6571,2021,5,2,1
52753,6571,2022,5,2,1
52754,6572,2013,5,2,1
52755,6572,2014,5,2,1
52756,6572,2015,5,2,1
52757,6572,2016,5,2,1
52758,6572,2017,5,2,1
52759,6572,2018,5,2,1
52760,6572,2019,5,2,1
52761,6572,2020,5,2,1
52762,6572,2021,5,2,1
52763,6572,2022,5,2,1
52764,6573,2013,5,2,1
52765,6573,2014,5,2,1
52766,6573,2015,5,2,1
52767,6573,2016,5,2,1
52768,6573,2017,5,2,1
52769,6573,2018,5,2,1
52770,6573,2019,5,2,1
52771,6573,2020,5,2,1
52772,6573,2021,5,2,1
52773,6573,2022,5,2,1
52774,6574,2013,5,2,1
52775,6574,2014,5,2,1
52776,6574,2015,5,2,1
52777,6574,2016,5,2,1
52778,6574,2017,5,2,1
52779,6574,2018,5,2,1
52780,6574,2019,5,2,1
52781,6574,2020,5,2,1
52782,6574,2021,5,2,1
52783,6574,2022,5,2,1
52784,6575,2016,5,2,1
52785,6575,2017,5,2,1
52786,6575,2018,5,2,1
52787,6575,2019,5,2,1
52788,6575,2020,5,2,1
52789,6575,2021,5,2,1
52790,6575,2022,5,2,1
52791,6576,2013,5,2,1
52792,6576,2014,5,2,1
52793,6576,2015,5,2,1
52794,6576,2016,5,2,1
52795,6576,2017,5,2,1
52796,6576,2018,5,2,1
52797,6576,2019,5,2,1
52798,6576,2020,5,2,1
52799,6576,2021,5,2,1
52800,6576,2022,5,2,1
52801,6577,2013,5,2,1
52802,6577,2014,5,2,1
52803,6577,2015,5,2,1
52804,6577,2016,5,2,1
52805,6577,2017,5,2,1
52806,6577,2018,5,2,1
52807,6577,2019,5,2,1
52808,6577,2020,5,2,1
52809,6577,2021,5,2,1
52810,6577,2022,5,2,1
52811,6578,2013,5,2,1
52812,6578,2014,5,2,1
52813,6578,2015,5,2,1
52814,6578,2016,5,2,1
52815,6578,2017,5,2,1
52816,6578,2018,5,2,1
52817,6578,2019,5,2,1
52818,6578,2020,5,2,1
52819,6578,2021,5,2,1
52820,6578,2022,5,2,1
52821,6579,2016,5,2,1
52822,6579,2017,5,2,1
52823,6579,2018,5,2,1
52824,6579,2019,5,2,1
52825,6579,2020,5,2,1
52826,6579,2021,5,2,1
52827,6579,2022,5,2,1
52828,6580,2013,5,2,1
52829,6580,2014,5,2,1
52830,6580,2015,5,2,1
52831,6580,2016,5,2,1
52832,6580,2017,5,2,1
52833,6580,2018,5,2,1
52834,6580,2019,5,2,1
52835,6580,2020,5,2,1
52836,6580,2021,5,2,1
52837,6580,2022,5,2,1
52838,6581,2013,5,2,1
52839,6581,2014,5,2,1
52840,6581,2015,5,2,1
52841,6581,2016,5,2,1
52842,6581,2018,5,2,1
52843,6581,2022,5,2,1
52844,6582,2014,5,2,1
52845,6582,2015,5,2,1
52846,6582,2017,5,2,1
52847,6582,2018,5,2,1
52848,6582,2019,5,2,1
52849,6582,2020,5,2,1
52850,6582,2021,5,2,1
52851,6582,2022,5,2,1
52852,6583,2013,5,2,1
52853,6583,2014,5,2,1
52854,6583,2015,5,2,1
52855,6583,2016,5,2,1
52856,6583,2017,5,2,1
52857,6583,2018,5,2,1
52858,6583,2019,5,2,1
52859,6583,2020,5,2,1
52860,6583,2021,5,2,1
52861,6583,2022,5,2,1
52862,6584,2013,5,2,1
52863,6584,2014,5,2,1
52864,6584,2015,5,2,1
52865,6584,2016,5,2,1
52866,6584,2017,5,2,1
52867,6584,2018,5,2,1
52868,6584,2019,5,2,1
52869,6584,2020,5,2,1
52870,6584,2021,5,2,1
52871,6584,2022,5,2,1
52872,6585,2016,5,2,1
52873,6585,2017,5,2,1
52874,6585,2018,5,2,1
52875,6585,2019,5,2,1
52876,6585,2020,5,2,1
52877,6585,2021,5,2,1
52878,6585,2022,5,2,1
52879,6586,2013,5,2,1
52880,6586,2014,5,2,1
52881,6586,2015,5,2,1
52882,6586,2020,5,2,1
52883,6586,2021,5,2,1
52884,6586,2022,5,2,1
52885,6587,2013,5,2,1
52886,6587,2014,5,2,1
52887,6587,2015,5,2,1
52888,6588,2013,5,2,1
52889,6588,2014,5,2,1
52890,6588,2015,5,2,1
52891,6588,2016,5,2,1
52892,6588,2017,5,2,1
52893,6588,2018,5,2,1
52894,6588,2019,5,2,1
52895,6588,2020,5,2,1
52896,6588,2021,5,2,1
52897,6588,2022,5,2,1
52898,6589,2013,5,2,1
52899,6589,2014,5,2,1
52900,6589,2015,5,2,1
52901,6589,2016,5,2,1
52902,6589,2017,5,2,1
52903,6589,2018,5,2,1
52904,6589,2019,5,2,1
52905,6589,2020,5,2,1
52906,6589,2021,5,2,1
52907,6589,2022,5,2,1
52908,6590,2013,5,2,1
52909,6590,2014,5,2,1
52910,6590,2015,5,2,1
52911,6590,2016,5,2,1
52912,6590,2017,5,2,1
52913,6590,2018,5,2,1
52914,6590,2019,5,2,1
52915,6590,2020,5,2,1
52916,6590,2021,5,2,1
52917,6590,2022,5,2,1
52918,6591,2013,5,2,1
52919,6591,2014,5,2,1
52920,6591,2015,5,2,1
52921,6591,2016,5,2,1
52922,6591,2017,5,2,1
52923,6591,2018,5,2,1
52924,6591,2019,5,2,1
52925,6591,2020,5,2,1
52926,6591,2021,5,2,1
52927,6591,2022,5,2,1
52928,6592,2013,5,2,1
52929,6592,2014,5,2,1
52930,6592,2015,5,2,1
52931,6592,2016,5,2,1
52932,6592,2017,5,2,1
52933,6592,2018,5,2,1
52934,6592,2019,5,2,1
52935,6592,2020,5,2,1
52936,6592,2021,5,2,1
52937,6592,2022,5,2,1
52938,6593,2013,5,2,1
52939,6593,2014,5,2,1
52940,6593,2015,5,2,1
52941,6593,2016,5,2,1
52942,6593,2017,5,2,1
52943,6593,2018,5,2,1
52944,6593,2019,5,2,1
52945,6593,2020,5,2,1
52946,6593,2021,5,2,1
52947,6593,2022,5,2,1
52948,6594,2013,5,2,1
52949,6594,2014,5,2,1
52950,6594,2015,5,2,1
52951,6594,2016,5,2,1
52952,6594,2017,5,2,1
52953,6594,2018,5,2,1
52954,6594,2019,5,2,1
52955,6594,2020,5,2,1
52956,6594,2021,5,2,1
52957,6594,2022,5,2,1
52958,6595,2013,5,2,1
52959,6595,2014,5,2,1
52960,6595,2015,5,2,1
52961,6595,2016,5,2,1
52962,6595,2017,5,2,1
52963,6595,2018,5,2,1
52964,6595,2019,5,2,1
52965,6595,2020,5,2,1
52966,6595,2021,5,2,1
52967,6595,2022,5,2,1
52968,6596,2013,5,2,1
52969,6596,2015,5,2,1
52970,6596,2016,5,2,1
52971,6596,2018,5,2,1
52972,6596,2019,5,2,1
52973,6596,2020,5,2,1
52974,6596,2021,5,2,1
52975,6596,2022,5,2,1
52976,6597,2013,5,2,1
52977,6597,2014,5,2,1
52978,6597,2015,5,2,1
52979,6597,2016,5,2,1
52980,6597,2017,5,2,1
52981,6597,2018,5,2,1
52982,6597,2019,5,2,1
52983,6597,2020,5,2,1
52984,6597,2021,5,2,1
52985,6597,2022,5,2,1
52986,6598,2013,5,2,1
52987,6598,2014,5,2,1
52988,6598,2015,5,2,1
52989,6598,2016,5,2,1
52990,6598,2017,5,2,1
52991,6598,2018,5,2,1
52992,6599,2013,5,2,1
52993,6599,2014,5,2,1
52994,6599,2015,5,2,1
52995,6599,2016,5,2,1
52996,6599,2017,5,2,1
52997,6599,2018,5,2,1
52998,6599,2019,5,2,1
52999,6599,2020,5,2,1
53000,6599,2021,5,2,1
53001,6599,2022,5,2,1
53002,6600,2013,5,2,1
53003,6600,2014,5,2,1
53004,6600,2015,5,2,1
53005,6600,2016,5,2,1
53006,6600,2017,5,2,1
53007,6600,2018,5,2,1
53008,6600,2019,5,2,1
53009,6600,2020,5,2,1
53010,6600,2021,5,2,1
53011,6600,2022,5,2,1
53012,6601,2013,5,2,1
53013,6601,2014,5,2,1
53014,6601,2015,5,2,1
53015,6601,2016,5,2,1
53016,6601,2017,5,2,1
53017,6601,2018,5,2,1
53018,6601,2022,5,2,1
53019,6602,2013,5,2,1
53020,6602,2014,5,2,1
53021,6602,2015,5,2,1
53022,6602,2016,5,2,1
53023,6602,2017,5,2,1
53024,6602,2018,5,2,1
53025,6602,2019,5,2,1
53026,6602,2020,5,2,1
53027,6602,2021,5,2,1
53028,6602,2022,5,2,1
53029,6603,2014,5,2,1
53030,6603,2015,5,2,1
53031,6603,2017,5,2,1
53032,6604,2013,5,2,1
53033,6604,2014,5,2,1
53034,6604,2015,5,2,1
53035,6604,2016,5,2,1
53036,6604,2017,5,2,1
53037,6604,2018,5,2,1
53038,6604,2019,5,2,1
53039,6604,2020,5,2,1
53040,6604,2021,5,2,1
53041,6604,2022,5,2,1
53042,6605,2013,5,2,1
53043,6605,2014,5,2,1
53044,6605,2015,5,2,1
53045,6605,2016,5,2,1
53046,6605,2018,5,2,1
53047,6605,2021,5,2,1
53048,6606,2013,5,2,1
53049,6606,2014,5,2,1
53050,6606,2015,5,2,1
53051,6606,2016,5,2,1
53052,6606,2017,5,2,1
53053,6606,2018,5,2,1
53054,6606,2019,5,2,1
53055,6606,2020,5,2,1
53056,6606,2021,5,2,1
53057,6606,2022,5,2,1
53058,6607,2013,5,2,1
53059,6607,2014,5,2,1
53060,6607,2015,5,2,1
53061,6607,2016,5,2,1
53062,6607,2017,5,2,1
53063,6607,2018,5,2,1
53064,6607,2019,5,2,1
53065,6607,2020,5,2,1
53066,6607,2021,5,2,1
53067,6607,2022,5,2,1
53068,6608,2013,5,2,1
53069,6608,2014,5,2,1
53070,6608,2015,5,2,1
53071,6608,2016,5,2,1
53072,6608,2017,5,2,1
53073,6608,2018,5,2,1
53074,6608,2019,5,2,1
53075,6608,2020,5,2,1
53076,6608,2021,5,2,1
53077,6608,2022,5,2,1
53078,6609,2013,5,2,1
53079,6609,2014,5,2,1
53080,6609,2015,5,2,1
53081,6609,2016,5,2,1
53082,6609,2017,5,2,1
53083,6609,2018,5,2,1
53084,6609,2019,5,2,1
53085,6609,2020,5,2,1
53086,6609,2021,5,2,1
53087,6609,2022,5,2,1
53088,6610,2013,5,2,1
53089,6610,2014,5,2,1
53090,6610,2015,5,2,1
53091,6610,2016,5,2,1
53092,6610,2017,5,2,1
53093,6610,2018,5,2,1
53094,6610,2019,5,2,1
53095,6610,2020,5,2,1
53096,6610,2021,5,2,1
53097,6610,2022,5,2,1
53098,6611,2013,5,2,1
53099,6611,2014,5,2,1
53100,6611,2015,5,2,1
53101,6611,2016,5,2,1
53102,6611,2017,5,2,1
53103,6611,2018,5,2,1
53104,6611,2019,5,2,1
53105,6611,2020,5,2,1
53106,6611,2021,5,2,1
53107,6611,2022,5,2,1
53108,6612,2022,5,2,1
53109,6613,2013,5,2,1
53110,6613,2014,5,2,1
53111,6613,2015,5,2,1
53112,6613,2016,5,2,1
53113,6613,2017,5,2,1
53114,6613,2018,5,2,1
53115,6613,2019,5,2,1
53116,6613,2020,5,2,1
53117,6613,2021,5,2,1
53118,6613,2022,5,2,1
53119,6614,2013,5,2,1
53120,6614,2014,5,2,1
53121,6614,2015,5,2,1
53122,6614,2016,5,2,1
53123,6614,2017,5,2,1
53124,6614,2018,5,2,1
53125,6614,2019,5,2,1
53126,6614,2020,5,2,1
53127,6614,2021,5,2,1
53128,6614,2022,5,2,1
53129,6615,2013,5,2,1
53130,6615,2014,5,2,1
53131,6615,2015,5,2,1
53132,6615,2016,5,2,1
53133,6615,2017,5,2,1
53134,6615,2018,5,2,1
53135,6615,2019,5,2,1
53136,6615,2020,5,2,1
53137,6615,2021,5,2,1
53138,6615,2022,5,2,1
53139,6616,2013,5,2,1
53140,6617,2013,5,2,1
53141,6617,2014,5,2,1
53142,6617,2015,5,2,1
53143,6617,2016,5,2,1
53144,6617,2017,5,2,1
53145,6617,2019,5,2,1
53146,6617,2021,5,2,1
53147,6618,2013,5,2,1
53148,6618,2014,5,2,1
53149,6619,2013,5,2,1
53150,6619,2014,5,2,1
53151,6619,2015,5,2,1
53152,6619,2017,5,2,1
53153,6619,2018,5,2,1
53154,6619,2019,5,2,1
53155,6619,2020,5,2,1
53156,6619,2021,5,2,1
53157,6619,2022,5,2,1
53158,6620,2013,5,2,1
53159,6620,2014,5,2,1
53160,6620,2015,5,2,1
53161,6620,2020,5,2,1
53162,6620,2021,5,2,1
53163,6620,2022,5,2,1
53164,6621,2013,5,2,1
53165,6621,2015,5,2,1
53166,6621,2022,5,2,1
53167,6622,2013,5,2,1
53168,6622,2014,5,2,1
53169,6622,2015,5,2,1
53170,6622,2016,5,2,1
53171,6622,2017,5,2,1
53172,6622,2018,5,2,1
53173,6622,2019,5,2,1
53174,6622,2020,5,2,1
53175,6622,2021,5,2,1
53176,6622,2022,5,2,1
53177,6623,2013,5,2,1
53178,6623,2014,5,2,1
53179,6623,2015,5,2,1
53180,6623,2016,5,2,1
53181,6623,2017,5,2,1
53182,6623,2018,5,2,1
53183,6623,2019,5,2,1
53184,6623,2020,5,2,1
53185,6623,2021,5,2,1
53186,6623,2022,5,2,1
53187,6624,2013,5,2,1
53188,6624,2014,5,2,1
53189,6624,2015,5,2,1
53190,6624,2016,5,2,1
53191,6624,2017,5,2,1
53192,6624,2018,5,2,1
53193,6624,2019,5,2,1
53194,6624,2020,5,2,1
53195,6624,2021,5,2,1
53196,6624,2022,5,2,1
53197,6625,2013,5,2,1
53198,6625,2014,5,2,1
53199,6625,2015,5,2,1
53200,6625,2016,5,2,1
53201,6625,2017,5,2,1
53202,6625,2018,5,2,1
53203,6625,2019,5,2,1
53204,6625,2020,5,2,1
53205,6625,2021,5,2,1
53206,6625,2022,5,2,1
53207,6626,2013,5,2,1
53208,6626,2015,5,2,1
53209,6627,2013,5,2,1
53210,6627,2014,5,2,1
53211,6627,2015,5,2,1
53212,6627,2016,5,2,1
53213,6627,2017,5,2,1
53214,6627,2018,5,2,1
53215,6627,2019,5,2,1
53216,6627,2020,5,2,1
53217,6627,2021,5,2,1
53218,6627,2022,5,2,1
53219,6628,2013,5,2,1
53220,6628,2014,5,2,1
53221,6628,2015,5,2,1
53222,6628,2016,5,2,1
53223,6628,2017,5,2,1
53224,6628,2018,5,2,1
53225,6628,2019,5,2,1
53226,6628,2020,5,2,1
53227,6628,2021,5,2,1
53228,6628,2022,5,2,1
53229,6629,2018,5,2,1
53230,6629,2019,5,2,1
53231,6629,2020,5,2,1
53232,6629,2021,5,2,1
53233,6629,2022,5,2,1
53234,6630,2018,5,2,1
53235,6630,2019,5,2,1
53236,6630,2020,5,2,1
53237,6630,2021,5,2,1
53238,6630,2022,5,2,1
53239,6631,2013,5,2,1
53240,6631,2014,5,2,1
53241,6631,2015,5,2,1
53242,6631,2016,5,2,1
53243,6631,2017,5,2,1
53244,6631,2018,5,2,1
53245,6631,2019,5,2,1
53246,6631,2020,5,2,1
53247,6631,2021,5,2,1
53248,6631,2022,5,2,1
53249,6632,2013,5,2,1
53250,6632,2014,5,2,1
53251,6632,2015,5,2,1
53252,6632,2016,5,2,1
53253,6632,2017,5,2,1
53254,6632,2018,5,2,1
53255,6632,2019,5,2,1
53256,6632,2020,5,2,1
53257,6632,2021,5,2,1
53258,6632,2022,5,2,1
53259,6633,2013,5,2,1
53260,6633,2014,5,2,1
53261,6633,2015,5,2,1
53262,6633,2016,5,2,1
53263,6633,2017,5,2,1
53264,6633,2018,5,2,1
53265,6633,2019,5,2,1
53266,6633,2020,5,2,1
53267,6633,2021,5,2,1
53268,6633,2022,5,2,1
53269,6634,2013,5,2,1
53270,6634,2014,5,2,1
53271,6634,2015,5,2,1
53272,6635,2015,5,2,1
53273,6635,2016,5,2,1
53274,6635,2022,5,2,1
53275,6636,2013,5,2,1
53276,6636,2014,5,2,1
53277,6636,2015,5,2,1
53278,6636,2016,5,2,1
53279,6636,2017,5,2,1
53280,6636,2018,5,2,1
53281,6636,2019,5,2,1
53282,6636,2020,5,2,1
53283,6636,2021,5,2,1
53284,6636,2022,5,2,1
53285,6641,2013,5,2,1
53286,6641,2014,5,2,1
53287,6641,2015,5,2,1
53288,6641,2016,5,2,1
53289,6641,2017,5,2,1
53290,6641,2018,5,2,1
53291,6641,2019,5,2,1
53292,6641,2020,5,2,1
53293,6641,2021,5,2,1
53294,6641,2022,5,2,1
53295,6642,2013,5,2,1
53296,6642,2014,5,2,1
53297,6642,2015,5,2,1
53298,6642,2016,5,2,1
53299,6642,2017,5,2,1
53300,6642,2018,5,2,1
53301,6642,2019,5,2,1
53302,6642,2020,5,2,1
53303,6642,2021,5,2,1
53304,6642,2022,5,2,1
53305,6643,2022,5,2,1
53306,6644,2013,5,2,1
53307,6644,2014,5,2,1
53308,6644,2015,5,2,1
53309,6645,2013,5,2,1
53310,6645,2014,5,2,1
53311,6645,2015,5,2,1
53312,6645,2016,5,2,1
53313,6645,2017,5,2,1
53314,6645,2018,5,2,1
53315,6645,2019,5,2,1
53316,6645,2020,5,2,1
53317,6645,2021,5,2,1
53318,6645,2022,5,2,1
53319,6646,2013,5,2,1
53320,6646,2014,5,2,1
53321,6646,2015,5,2,1
53322,6646,2016,5,2,1
53323,6646,2017,5,2,1
53324,6646,2018,5,2,1
53325,6646,2019,5,2,1
53326,6646,2020,5,2,1
53327,6646,2021,5,2,1
53328,6646,2022,5,2,1
53329,6647,2017,5,2,1
53330,6647,2018,5,2,1
53331,6647,2019,5,2,1
53332,6647,2020,5,2,1
53333,6647,2021,5,2,1
53334,6647,2022,5,2,1
53335,6648,2013,5,2,1
53336,6648,2014,5,2,1
53337,6648,2015,5,2,1
53338,6648,2016,5,2,1
53339,6648,2017,5,2,1
53340,6648,2018,5,2,1
53341,6648,2019,5,2,1
53342,6648,2020,5,2,1
53343,6648,2021,5,2,1
53344,6648,2022,5,2,1
53345,6649,2013,5,2,1
53346,6649,2014,5,2,1
53347,6649,2015,5,2,1
53348,6649,2016,5,2,1
53349,6649,2017,5,2,1
53350,6649,2018,5,2,1
53351,6649,2019,5,2,1
53352,6649,2020,5,2,1
53353,6649,2021,5,2,1
53354,6649,2022,5,2,1
53355,6650,2013,5,2,1
53356,6650,2014,5,2,1
53357,6650,2015,5,2,1
53358,6650,2016,5,2,1
53359,6650,2017,5,2,1
53360,6650,2018,5,2,1
53361,6650,2019,5,2,1
53362,6650,2020,5,2,1
53363,6650,2021,5,2,1
53364,6650,2022,5,2,1
53365,6651,2013,5,2,1
53366,6651,2014,5,2,1
53367,6651,2015,5,2,1
53368,6651,2017,5,2,1
53369,6651,2019,5,2,1
53370,6651,2020,5,2,1
53371,6651,2021,5,2,1
53372,6651,2022,5,2,1
53373,6652,2013,5,2,1
53374,6652,2014,5,2,1
53375,6652,2015,5,2,1
53376,6652,2016,5,2,1
53377,6652,2017,5,2,1
53378,6652,2018,5,2,1
53379,6652,2019,5,2,1
53380,6652,2020,5,2,1
53381,6652,2021,5,2,1
53382,6652,2022,5,2,1
53383,6653,2019,5,2,1
53384,6653,2020,5,2,1
53385,6653,2021,5,2,1
53386,6653,2022,5,2,1
53387,6654,2017,5,2,1
53388,6654,2018,5,2,1
53389,6654,2019,5,2,1
53390,6654,2019,5,2,1
53391,6654,2020,5,2,1
53392,6654,2020,5,2,1
53393,6654,2021,5,2,1
53394,6654,2021,5,2,1
53395,6654,2022,5,2,1
53396,6654,2022,5,2,1
53397,6655,2013,5,2,1
53398,6655,2014,5,2,1
53399,6655,2015,5,2,1
53400,6655,2016,5,2,1
53401,6655,2017,5,2,1
53402,6655,2018,5,2,1
53403,6655,2019,5,2,1
53404,6655,2020,5,2,1
53405,6655,2021,5,2,1
53406,6655,2022,5,2,1
53407,6656,2021,5,2,1
53408,6656,2022,5,2,1
53409,6657,2013,5,2,1
53410,6657,2014,5,2,1
53411,6657,2015,5,2,1
53412,6657,2016,5,2,1
53413,6657,2017,5,2,1
53414,6657,2018,5,2,1
53415,6657,2019,5,2,1
53416,6657,2020,5,2,1
53417,6657,2021,5,2,1
53418,6657,2022,5,2,1
53419,6658,2013,5,2,1
53420,6658,2014,5,2,1
53421,6658,2015,5,2,1
53422,6658,2016,5,2,1
53423,6658,2017,5,2,1
53424,6658,2018,5,2,1
53425,6658,2019,5,2,1
53426,6658,2020,5,2,1
53427,6658,2021,5,2,1
53428,6658,2022,5,2,1
53429,6659,2013,5,2,1
53430,6659,2014,5,2,1
53431,6660,2013,5,2,1
53432,6660,2014,5,2,1
53433,6660,2015,5,2,1
53434,6660,2016,5,2,1
53435,6660,2017,5,2,1
53436,6660,2018,5,2,1
53437,6660,2019,5,2,1
53438,6660,2020,5,2,1
53439,6660,2021,5,2,1
53440,6660,2022,5,2,1
53441,6661,2013,5,2,1
53442,6661,2014,5,2,1
53443,6661,2015,5,2,1
53444,6661,2016,5,2,1
53445,6661,2017,5,2,1
53446,6661,2018,5,2,1
53447,6661,2019,5,2,1
53448,6662,2013,5,2,1
53449,6662,2014,5,2,1
53450,6662,2015,5,2,1
53451,6662,2016,5,2,1
53452,6662,2017,5,2,1
53453,6662,2018,5,2,1
53454,6662,2019,5,2,1
53455,6662,2022,5,2,1
53456,6663,2015,5,2,1
53457,6664,2013,5,2,1
53458,6664,2014,5,2,1
53459,6664,2015,5,2,1
53460,6664,2016,5,2,1
53461,6664,2017,5,2,1
53462,6664,2018,5,2,1
53463,6664,2019,5,2,1
53464,6664,2020,5,2,1
53465,6664,2021,5,2,1
53466,6664,2022,5,2,1
53467,6665,2013,5,2,1
53468,6665,2014,5,2,1
53469,6665,2015,5,2,1
53470,6665,2016,5,2,1
53471,6665,2017,5,2,1
53472,6665,2018,5,2,1
53473,6665,2019,5,2,1
53474,6665,2020,5,2,1
53475,6665,2021,5,2,1
53476,6665,2022,5,2,1
53477,6666,2015,5,2,1
53478,6667,2016,5,2,1
53479,6668,2013,5,2,1
53480,6668,2014,5,2,1
53481,6668,2015,5,2,1
