obs_id,school_id,school_name,county_name,year,county_loc_id,school_loc_id,location,cohort,age,dose,weight
63445,37940,pioneer elementary,Yolo,2013,58,7889,7889,2013,5,2,1
63446,37940,pioneer elementary,Yolo,2014,58,7889,7889,2014,5,2,1
63447,37940,pioneer elementary,Yolo,2015,58,7889,7889,2015,5,2,1
63448,37940,pioneer elementary,Yolo,2016,58,7889,7889,2016,5,2,1
63449,37940,pioneer elementary,Yolo,2017,58,7889,7889,2017,5,2,1
63450,37940,pioneer elementary,Yolo,2018,58,7889,7889,2018,5,2,1
63451,37940,pioneer elementary,Yolo,2019,58,7889,7889,2019,5,2,1
63452,37940,pioneer elementary,Yolo,2020,58,7889,7889,2020,5,2,1
63453,37940,pioneer elementary,Yolo,2021,58,7889,7889,2021,5,2,1
63454,37940,pioneer elementary,Yolo,2022,58,7889,7889,2022,5,2,1
63455,37942,plainfield elementary,Yolo,2013,58,7890,7890,2013,5,2,1
63456,37942,plainfield elementary,Yolo,2014,58,7890,7890,2014,5,2,1
63457,37942,plainfield elementary,Yolo,2015,58,7890,7890,2015,5,2,1
63458,37942,plainfield elementary,Yolo,2016,58,7890,7890,2016,5,2,1
63459,37942,plainfield elementary,Yolo,2017,58,7890,7890,2017,5,2,1
63460,37942,plainfield elementary,Yolo,2018,58,7890,7890,2018,5,2,1
63461,37942,plainfield elementary,Yolo,2019,58,7890,7890,2019,5,2,1
63462,37942,plainfield elementary,Yolo,2020,58,7890,7890,2020,5,2,1
63463,37942,plainfield elementary,Yolo,2021,58,7890,7890,2021,5,2,1
63464,37942,plainfield elementary,Yolo,2022,58,7890,7890,2022,5,2,1
63465,37945,ramon s. tafoya elementary,Yolo,2013,58,7891,7891,2013,5,2,1
63466,37945,ramon s. tafoya elementary,Yolo,2014,58,7891,7891,2014,5,2,1
63467,37945,ramon s. tafoya elementary,Yolo,2015,58,7891,7891,2015,5,2,1
63468,37945,ramon s. tafoya elementary,Yolo,2016,58,7891,7891,2016,5,2,1
63469,37945,ramon s. tafoya elementary,Yolo,2017,58,7891,7891,2017,5,2,1
63470,37945,ramon s. tafoya elementary,Yolo,2018,58,7891,7891,2018,5,2,1
63471,37945,ramon s. tafoya elementary,Yolo,2019,58,7891,7891,2019,5,2,1
63472,37945,ramon s. tafoya elementary,Yolo,2020,58,7891,7891,2020,5,2,1
63473,37945,ramon s. tafoya elementary,Yolo,2021,58,7891,7891,2021,5,2,1
63474,37945,ramon s. tafoya elementary,Yolo,2022,58,7891,7891,2022,5,2,1
63475,37946,redbud montessori,Yolo,2013,58,7892,7892,2013,5,2,1
63476,37946,redbud montessori,Yolo,2015,58,7892,7892,2015,5,2,1
63477,37948,rhoda maxwell elementary,Yolo,2013,58,7893,7893,2013,5,2,1
63478,37948,rhoda maxwell elementary,Yolo,2014,58,7893,7893,2014,5,2,1
63479,37948,rhoda maxwell elementary,Yolo,2015,58,7893,7893,2015,5,2,1
63480,37948,rhoda maxwell elementary,Yolo,2016,58,7893,7893,2016,5,2,1
63481,37948,rhoda maxwell elementary,Yolo,2017,58,7893,7893,2017,5,2,1
63482,37948,rhoda maxwell elementary,Yolo,2018,58,7893,7893,2018,5,2,1
63483,37948,rhoda maxwell elementary,Yolo,2019,58,7893,7893,2019,5,2,1
63484,37948,rhoda maxwell elementary,Yolo,2020,58,7893,7893,2020,5,2,1
63485,37948,rhoda maxwell elementary,Yolo,2021,58,7893,7893,2021,5,2,1
63486,37948,rhoda maxwell elementary,Yolo,2022,58,7893,7893,2022,5,2,1
63487,37950,river charter schools lighthouse charter,Yolo,2016,58,7894,7894,2016,5,2,1
63488,37950,river charter schools lighthouse charter,Yolo,2017,58,7894,7894,2017,5,2,1
63489,37950,river charter schools lighthouse charter,Yolo,2018,58,7894,7894,2018,5,2,1
63490,37950,river charter schools lighthouse charter,Yolo,2019,58,7894,7894,2019,5,2,1
63491,37950,river charter schools lighthouse charter,Yolo,2020,58,7894,7894,2020,5,2,1
63492,37950,river charter schools lighthouse charter,Yolo,2021,58,7894,7894,2021,5,2,1
63493,37950,river charter schools lighthouse charter,Yolo,2022,58,7894,7894,2022,5,2,1
63494,37954,riverbank elementary,Yolo,2013,58,7895,7895,2013,5,2,1
63495,37954,riverbank elementary,Yolo,2014,58,7895,7895,2014,5,2,1
63496,37954,riverbank elementary,Yolo,2015,58,7895,7895,2015,5,2,1
63497,37954,riverbank elementary,Yolo,2016,58,7895,7895,2016,5,2,1
63498,37954,riverbank elementary,Yolo,2017,58,7895,7895,2017,5,2,1
63499,37954,riverbank elementary,Yolo,2018,58,7895,7895,2018,5,2,1
63500,37954,riverbank elementary,Yolo,2019,58,7895,7895,2019,5,2,1
63501,37954,riverbank elementary,Yolo,2020,58,7895,7895,2020,5,2,1
63502,37954,riverbank elementary,Yolo,2021,58,7895,7895,2021,5,2,1
63503,37954,riverbank elementary,Yolo,2022,58,7895,7895,2022,5,2,1
63504,37956,robert e. willett elementary,Yolo,2013,58,7896,7896,2013,5,2,1
63505,37956,robert e. willett elementary,Yolo,2014,58,7896,7896,2014,5,2,1
63506,37956,robert e. willett elementary,Yolo,2015,58,7896,7896,2015,5,2,1
63507,37956,robert e. willett elementary,Yolo,2016,58,7896,7896,2016,5,2,1
63508,37956,robert e. willett elementary,Yolo,2017,58,7896,7896,2017,5,2,1
63509,37956,robert e. willett elementary,Yolo,2018,58,7896,7896,2018,5,2,1
63510,37956,robert e. willett elementary,Yolo,2019,58,7896,7896,2019,5,2,1
63511,37956,robert e. willett elementary,Yolo,2020,58,7896,7896,2020,5,2,1
63512,37956,robert e. willett elementary,Yolo,2021,58,7896,7896,2021,5,2,1
63513,37956,robert e. willett elementary,Yolo,2022,58,7896,7896,2022,5,2,1
63514,37959,sacramento valley charter,Yolo,2013,58,7897,7897,2013,5,2,1
63515,37959,sacramento valley charter,Yolo,2017,58,7897,7897,2017,5,2,1
63516,37959,sacramento valley charter,Yolo,2018,58,7897,7897,2018,5,2,1
63517,37959,sacramento valley charter,Yolo,2019,58,7897,7897,2019,5,2,1
63518,37959,sacramento valley charter,Yolo,2020,58,7897,7897,2020,5,2,1
63519,37959,sacramento valley charter,Yolo,2021,58,7897,7897,2021,5,2,1
63520,37959,sacramento valley charter,Yolo,2022,58,7897,7897,2022,5,2,1
63521,37960,science & technology academy at knights landing,Yolo,2013,58,7898,7898,2013,5,2,1
63522,37960,science & technology academy at knights landing,Yolo,2014,58,7898,7898,2014,5,2,1
63523,37960,science & technology academy at knights landing,Yolo,2015,58,7898,7898,2015,5,2,1
63524,37960,science & technology academy at knights landing,Yolo,2016,58,7898,7898,2016,5,2,1
63525,37960,science & technology academy at knights landing,Yolo,2017,58,7898,7898,2017,5,2,1
63526,37960,science and technology academy at knights landing,Yolo,2018,58,7898,7898,2018,5,2,1
63527,37960,science & technology academy at knights landing,Yolo,2019,58,7898,7898,2019,5,2,1
63528,37960,science & technology academy at knights landing,Yolo,2020,58,7898,7898,2020,5,2,1
63529,37960,science & technology academy at knights landing,Yolo,2021,58,7898,7898,2021,5,2,1
63530,37960,science & technology academy at knights landing,Yolo,2022,58,7898,7898,2022,5,2,1
63531,37965,southport elementary,Yolo,2013,58,7899,7899,2013,5,2,1
63532,37965,southport elementary,Yolo,2014,58,7899,7899,2014,5,2,1
63533,37965,southport elementary,Yolo,2015,58,7899,7899,2015,5,2,1
63534,37965,southport elementary,Yolo,2016,58,7899,7899,2016,5,2,1
63535,37965,southport elementary,Yolo,2017,58,7899,7899,2017,5,2,1
63536,37965,southport elementary,Yolo,2018,58,7899,7899,2018,5,2,1
63537,37965,southport elementary,Yolo,2019,58,7899,7899,2019,5,2,1
63538,37965,southport elementary,Yolo,2020,58,7899,7899,2020,5,2,1
63539,37965,southport elementary,Yolo,2021,58,7899,7899,2021,5,2,1
63540,37965,southport elementary,Yolo,2022,58,7899,7899,2022,5,2,1
63541,37966,spring lake elementary,Yolo,2018,58,7900,7900,2018,5,2,1
63542,37966,spring lake elementary,Yolo,2019,58,7900,7900,2019,5,2,1
63543,37966,spring lake elementary,Yolo,2020,58,7900,7900,2020,5,2,1
63544,37966,spring lake elementary,Yolo,2021,58,7900,7900,2021,5,2,1
63545,37966,spring lake elementary,Yolo,2022,58,7900,7900,2022,5,2,1
63546,37967,st. james elementary,Yolo,2015,58,7901,7901,2015,5,2,1
63547,37967,st. james elementary,Yolo,2016,58,7901,7901,2016,5,2,1
63548,37967,st. james elementary,Yolo,2018,58,7901,7901,2018,5,2,1
63549,37967,st. james elementary,Yolo,2019,58,7901,7901,2019,5,2,1
63550,37967,st. james elementary,Yolo,2020,58,7901,7901,2020,5,2,1
63551,37967,st. james elementary,Yolo,2021,58,7901,7901,2021,5,2,1
63552,37967,st. james elementary,Yolo,2022,58,7901,7901,2022,5,2,1
63553,37971,stonegate elementary,Yolo,2013,58,7902,7902,2013,5,2,1
63554,37971,stonegate elementary,Yolo,2014,58,7902,7902,2014,5,2,1
63555,37971,stonegate elementary,Yolo,2015,58,7902,7902,2015,5,2,1
63556,37971,stonegate elementary,Yolo,2016,58,7902,7902,2016,5,2,1
63557,37971,stonegate elementary,Yolo,2017,58,7902,7902,2017,5,2,1
63558,37971,stonegate elementary,Yolo,2018,58,7902,7902,2018,5,2,1
63559,37971,stonegate elementary,Yolo,2019,58,7902,7902,2019,5,2,1
63560,37971,stonegate elementary,Yolo,2020,58,7902,7902,2020,5,2,1
63561,37971,stonegate elementary,Yolo,2021,58,7902,7902,2021,5,2,1
63562,37971,stonegate elementary,Yolo,2022,58,7902,7902,2022,5,2,1
63563,37973,t. l. whitehead elementary,Yolo,2013,58,7903,7903,2013,5,2,1
63564,37973,t. l. whitehead elementary,Yolo,2014,58,7903,7903,2014,5,2,1
63565,37973,t. l. whitehead elementary,Yolo,2015,58,7903,7903,2015,5,2,1
63566,37973,t. l. whitehead elementary,Yolo,2016,58,7903,7903,2016,5,2,1
63567,37973,t. l. whitehead elementary,Yolo,2017,58,7903,7903,2017,5,2,1
63568,37973,t. l. whitehead elementary,Yolo,2018,58,7903,7903,2018,5,2,1
63569,37973,t. l. whitehead elementary,Yolo,2019,58,7903,7903,2019,5,2,1
63570,37973,t. l. whitehead elementary,Yolo,2020,58,7903,7903,2020,5,2,1
63571,37973,t. l. whitehead elementary,Yolo,2021,58,7903,7903,2021,5,2,1
63572,37973,t. l. whitehead elementary,Yolo,2022,58,7903,7903,2022,5,2,1
63573,37981,waggoner,Yolo,2019,58,7904,7904,2019,5,2,1
63574,37981,waggoner,Yolo,2020,58,7904,7904,2020,5,2,1
63575,37981,waggoner elementary,Yolo,2021,58,7904,7904,2021,5,2,1
63576,37981,waggoner elementary,Yolo,2022,58,7904,7904,2022,5,2,1
63577,37995,westfield village elementary,Yolo,2013,58,7905,7905,2013,5,2,1
63578,37995,westfield village elementary,Yolo,2014,58,7905,7905,2014,5,2,1
63579,37995,westfield village elementary,Yolo,2015,58,7905,7905,2015,5,2,1
63580,37995,westfield village elementary,Yolo,2016,58,7905,7905,2016,5,2,1
63581,37995,westfield village elementary,Yolo,2017,58,7905,7905,2017,5,2,1
63582,37995,westfield village elementary,Yolo,2018,58,7905,7905,2018,5,2,1
63583,37995,westfield village elementary,Yolo,2019,58,7905,7905,2019,5,2,1
63584,37995,westfield village elementary,Yolo,2020,58,7905,7905,2020,5,2,1
63585,37995,westfield village elementary,Yolo,2021,58,7905,7905,2021,5,2,1
63586,37995,westfield village elementary,Yolo,2022,58,7905,7905,2022,5,2,1
63587,37997,westmore oaks elementary,Yolo,2013,58,7906,7906,2013,5,2,1
63588,37997,westmore oaks elementary,Yolo,2014,58,7906,7906,2014,5,2,1
63589,37997,westmore oaks elementary,Yolo,2015,58,7906,7906,2015,5,2,1
63590,37997,westmore oaks elementary,Yolo,2016,58,7906,7906,2016,5,2,1
63591,37997,westmore oaks elementary,Yolo,2017,58,7906,7906,2017,5,2,1
63592,37997,westmore oaks elementary,Yolo,2018,58,7906,7906,2018,5,2,1
63593,37997,westmore oaks elementary,Yolo,2019,58,7906,7906,2019,5,2,1
63594,37997,westmore oaks elementary,Yolo,2020,58,7906,7906,2020,5,2,1
63595,37997,westmore oaks elementary,Yolo,2021,58,7906,7906,2021,5,2,1
63596,37997,westmore oaks elementary,Yolo,2022,58,7906,7906,2022,5,2,1
63597,38002,winters elementary,Yolo,2013,58,7907,7907,2013,5,2,1
63598,38002,winters elementary,Yolo,2014,58,7907,7907,2014,5,2,1
63599,38002,winters elementary,Yolo,2015,58,7907,7907,2015,5,2,1
63600,38002,winters elementary,Yolo,2016,58,7907,7907,2016,5,2,1
63601,38002,winters elementary,Yolo,2017,58,7907,7907,2017,5,2,1
63602,38002,winters elementary,Yolo,2018,58,7907,7907,2018,5,2,1
63603,38014,woodland christian schools,Yolo,2013,58,7908,7908,2013,5,2,1
63604,38014,woodland christian schools,Yolo,2014,58,7908,7908,2014,5,2,1
63605,38014,woodland christian schools,Yolo,2015,58,7908,7908,2015,5,2,1
63606,38014,woodland christian schools,Yolo,2016,58,7908,7908,2016,5,2,1
63607,38014,woodland christian schools,Yolo,2017,58,7908,7908,2017,5,2,1
63608,38014,woodland christian schools,Yolo,2018,58,7908,7908,2018,5,2,1
63609,38014,woodland christian schools,Yolo,2019,58,7908,7908,2019,5,2,1
63610,38014,woodland christian school,Yolo,2020,58,7908,7908,2020,5,2,1
63611,38014,woodland christian school,Yolo,2021,58,7908,7908,2021,5,2,1
63612,38014,woodland christian school,Yolo,2022,58,7908,7908,2022,5,2,1
63613,38021,woodland montessori school,Yolo,2013,58,7909,7909,2013,5,2,1
63614,38023,woodland prairie elementary,Yolo,2013,58,7910,7910,2013,5,2,1
63615,38023,woodland prairie elementary,Yolo,2014,58,7910,7910,2014,5,2,1
63616,38023,woodland prairie elementary,Yolo,2015,58,7910,7910,2015,5,2,1
63617,38023,woodland prairie elementary,Yolo,2016,58,7910,7910,2016,5,2,1
63618,38023,woodland prairie elementary,Yolo,2017,58,7910,7910,2017,5,2,1
63619,38023,woodland prairie elementary,Yolo,2018,58,7910,7910,2018,5,2,1
63620,38023,woodland prairie elementary,Yolo,2019,58,7910,7910,2019,5,2,1
63621,38023,woodland prairie elementary,Yolo,2020,58,7910,7910,2020,5,2,1
63622,38023,woodland prairie elementary,Yolo,2021,58,7910,7910,2021,5,2,1
63623,38023,woodland prairie elementary,Yolo,2022,58,7910,7910,2022,5,2,1
63624,38034,zamora elementary,Yolo,2013,58,7911,7911,2013,5,2,1
63625,38034,zamora elementary,Yolo,2014,58,7911,7911,2014,5,2,1
63626,38034,zamora elementary,Yolo,2015,58,7911,7911,2015,5,2,1
63627,38034,zamora elementary,Yolo,2016,58,7911,7911,2016,5,2,1
63628,38034,zamora elementary,Yolo,2017,58,7911,7911,2017,5,2,1
63629,38034,zamora elementary,Yolo,2018,58,7911,7911,2018,5,2,1
63630,38034,zamora elementary,Yolo,2019,58,7911,7911,2019,5,2,1
63631,38034,zamora elementary,Yolo,2020,58,7911,7911,2020,5,2,1
63632,38034,zamora elementary,Yolo,2021,58,7911,7911,2021,5,2,1
63633,38034,zamora elementary,Yolo,2022,58,7911,7911,2022,5,2,1
63634,38042,arboga elementary,Yuba,2013,59,7912,7912,2013,5,2,1
63635,38042,arboga elementary,Yuba,2014,59,7912,7912,2014,5,2,1
63636,38042,arboga elementary,Yuba,2015,59,7912,7912,2015,5,2,1
63637,38042,arboga elementary,Yuba,2016,59,7912,7912,2016,5,2,1
63638,38042,arboga elementary,Yuba,2017,59,7912,7912,2017,5,2,1
63639,38042,arboga elementary,Yuba,2018,59,7912,7912,2018,5,2,1
63640,38042,arboga elementary,Yuba,2019,59,7912,7912,2019,5,2,1
63641,38042,arboga elementary,Yuba,2020,59,7912,7912,2020,5,2,1
63642,38042,arboga elementary,Yuba,2021,59,7912,7912,2021,5,2,1
63643,38042,arboga elementary,Yuba,2022,59,7912,7912,2022,5,2,1
63644,38051,browns valley elementary,Yuba,2013,59,7913,7913,2013,5,2,1
63645,38051,browns valley elementary,Yuba,2014,59,7913,7913,2014,5,2,1
63646,38051,browns valley elementary,Yuba,2015,59,7913,7913,2015,5,2,1
63647,38051,browns valley elementary,Yuba,2016,59,7913,7913,2016,5,2,1
63648,38051,browns valley elementary,Yuba,2017,59,7913,7913,2017,5,2,1
63649,38051,browns valley elementary,Yuba,2018,59,7913,7913,2018,5,2,1
63650,38051,browns valley elementary,Yuba,2019,59,7913,7913,2019,5,2,1
63651,38051,browns valley elementary,Yuba,2020,59,7913,7913,2020,5,2,1
63652,38051,browns valley elementary,Yuba,2021,59,7913,7913,2021,5,2,1
63653,38051,browns valley elementary,Yuba,2022,59,7913,7913,2022,5,2,1
63654,38053,camptonville academy,Yuba,2013,59,7914,7914,2013,5,2,1
63655,38053,camptonville academy,Yuba,2014,59,7914,7914,2014,5,2,1
63656,38053,camptonville academy,Yuba,2015,59,7914,7914,2015,5,2,1
63657,38053,camptonville academy,Yuba,2016,59,7914,7914,2016,5,2,1
63658,38055,cedar lane elementary,Yuba,2013,59,7915,7915,2013,5,2,1
63659,38055,cedar lane elementary,Yuba,2014,59,7915,7915,2014,5,2,1
63660,38055,cedar lane elementary,Yuba,2015,59,7915,7915,2015,5,2,1
63661,38055,cedar lane elementary,Yuba,2016,59,7915,7915,2016,5,2,1
63662,38055,cedar lane elementary,Yuba,2017,59,7915,7915,2017,5,2,1
63663,38055,cedar lane elementary,Yuba,2018,59,7915,7915,2018,5,2,1
63664,38055,cedar lane elementary,Yuba,2019,59,7915,7915,2019,5,2,1
63665,38055,cedar lane elementary,Yuba,2020,59,7915,7915,2020,5,2,1
63666,38055,cedar lane elementary,Yuba,2021,59,7915,7915,2021,5,2,1
63667,38055,cedar lane elementary,Yuba,2022,59,7915,7915,2022,5,2,1
63668,38056,cobblestone elementary,Yuba,2013,59,7916,7916,2013,5,2,1
63669,38056,cobblestone elementary,Yuba,2014,59,7916,7916,2014,5,2,1
63670,38056,cobblestone elementary,Yuba,2015,59,7916,7916,2015,5,2,1
63671,38056,cobblestone elementary,Yuba,2016,59,7916,7916,2016,5,2,1
63672,38056,cobblestone elementary,Yuba,2017,59,7916,7916,2017,5,2,1
63673,38056,cobblestone elementary,Yuba,2018,59,7916,7916,2018,5,2,1
63674,38056,cobblestone elementary,Yuba,2019,59,7916,7916,2019,5,2,1
63675,38056,cobblestone elementary,Yuba,2020,59,7916,7916,2020,5,2,1
63676,38056,cobblestone elementary,Yuba,2021,59,7916,7916,2021,5,2,1
63677,38056,cobblestone elementary,Yuba,2022,59,7916,7916,2022,5,2,1
63678,38059,cordua elementary,Yuba,2013,59,7917,7917,2013,5,2,1
63679,38059,cordua elementary,Yuba,2014,59,7917,7917,2014,5,2,1
63680,38059,cordua elementary,Yuba,2015,59,7917,7917,2015,5,2,1
63681,38059,cordua elementary,Yuba,2016,59,7917,7917,2016,5,2,1
63682,38059,cordua elementary,Yuba,2018,59,7917,7917,2018,5,2,1
63683,38059,cordua elementary,Yuba,2022,59,7917,7917,2022,5,2,1
63684,38060,core charter,Yuba,2017,59,7918,7918,2017,5,2,1
63685,38060,core charter,Yuba,2018,59,7918,7918,2018,5,2,1
63686,38060,core charter,Yuba,2019,59,7918,7918,2019,5,2,1
63687,38060,core charter,Yuba,2020,59,7918,7918,2020,5,2,1
63688,38060,core charter,Yuba,2021,59,7918,7918,2021,5,2,1
63689,38060,core charter,Yuba,2022,59,7918,7918,2022,5,2,1
63690,38061,covillaud elementary,Yuba,2013,59,7919,7919,2013,5,2,1
63691,38061,covillaud elementary,Yuba,2014,59,7919,7919,2014,5,2,1
63692,38061,covillaud elementary,Yuba,2015,59,7919,7919,2015,5,2,1
63693,38061,covillaud elementary,Yuba,2016,59,7919,7919,2016,5,2,1
63694,38061,covillaud elementary,Yuba,2017,59,7919,7919,2017,5,2,1
63695,38061,covillaud elementary,Yuba,2018,59,7919,7919,2018,5,2,1
63696,38061,covillaud elementary,Yuba,2019,59,7919,7919,2019,5,2,1
63697,38061,covillaud elementary,Yuba,2020,59,7919,7919,2020,5,2,1
63698,38061,covillaud elementary,Yuba,2021,59,7919,7919,2021,5,2,1
63699,38061,covillaud elementary,Yuba,2022,59,7919,7919,2022,5,2,1
63700,38063,dobbins elementary,Yuba,2013,59,7920,7920,2013,5,2,1
63701,38066,edgewater elementary,Yuba,2013,59,7921,7921,2013,5,2,1
63702,38066,edgewater elementary,Yuba,2014,59,7921,7921,2014,5,2,1
63703,38066,edgewater elementary,Yuba,2015,59,7921,7921,2015,5,2,1
63704,38066,edgewater elementary,Yuba,2016,59,7921,7921,2016,5,2,1
63705,38066,edgewater elementary,Yuba,2017,59,7921,7921,2017,5,2,1
63706,38066,edgewater elementary,Yuba,2018,59,7921,7921,2018,5,2,1
63707,38066,edgewater elementary,Yuba,2019,59,7921,7921,2019,5,2,1
63708,38066,edgewater elementary,Yuba,2020,59,7921,7921,2020,5,2,1
63709,38066,edgewater elementary,Yuba,2021,59,7921,7921,2021,5,2,1
63710,38066,edgewater elementary,Yuba,2022,59,7921,7921,2022,5,2,1
63711,38068,ella elementary,Yuba,2013,59,7922,7922,2013,5,2,1
63712,38068,ella elementary,Yuba,2014,59,7922,7922,2014,5,2,1
63713,38068,ella elementary,Yuba,2015,59,7922,7922,2015,5,2,1
63714,38068,ella elementary,Yuba,2016,59,7922,7922,2016,5,2,1
63715,38068,ella elementary,Yuba,2017,59,7922,7922,2017,5,2,1
63716,38068,ella elementary,Yuba,2018,59,7922,7922,2018,5,2,1
63717,38068,ella elementary,Yuba,2019,59,7922,7922,2019,5,2,1
63718,38068,ella elementary,Yuba,2020,59,7922,7922,2020,5,2,1
63719,38068,ella elementary,Yuba,2021,59,7922,7922,2021,5,2,1
63720,38068,ella elementary,Yuba,2022,59,7922,7922,2022,5,2,1
63721,38085,johnson park elementary,Yuba,2013,59,7923,7923,2013,5,2,1
63722,38085,johnson park elementary,Yuba,2014,59,7923,7923,2014,5,2,1
63723,38085,johnson park elementary,Yuba,2015,59,7923,7923,2015,5,2,1
63724,38085,johnson park elementary,Yuba,2016,59,7923,7923,2016,5,2,1
63725,38085,johnson park elementary,Yuba,2017,59,7923,7923,2017,5,2,1
63726,38085,johnson park elementary,Yuba,2018,59,7923,7923,2018,5,2,1
63727,38085,johnson park elementary,Yuba,2019,59,7923,7923,2019,5,2,1
63728,38085,johnson park elementary,Yuba,2020,59,7923,7923,2020,5,2,1
63729,38085,johnson park elementary,Yuba,2021,59,7923,7923,2021,5,2,1
63730,38085,johnson park elementary,Yuba,2022,59,7923,7923,2022,5,2,1
63731,38091,kynoch elementary,Yuba,2013,59,7924,7924,2013,5,2,1
63732,38091,kynoch elementary,Yuba,2014,59,7924,7924,2014,5,2,1
63733,38091,kynoch elementary,Yuba,2015,59,7924,7924,2015,5,2,1
63734,38091,kynoch elementary,Yuba,2016,59,7924,7924,2016,5,2,1
63735,38091,kynoch elementary,Yuba,2017,59,7924,7924,2017,5,2,1
63736,38091,kynoch elementary,Yuba,2018,59,7924,7924,2018,5,2,1
63737,38091,kynoch elementary,Yuba,2019,59,7924,7924,2019,5,2,1
63738,38091,kynoch elementary,Yuba,2020,59,7924,7924,2020,5,2,1
63739,38091,kynoch elementary,Yuba,2021,59,7924,7924,2021,5,2,1
63740,38091,kynoch elementary,Yuba,2022,59,7924,7924,2022,5,2,1
63741,38094,linda elementary,Yuba,2013,59,7925,7925,2013,5,2,1
63742,38094,linda elementary,Yuba,2014,59,7925,7925,2014,5,2,1
63743,38094,linda elementary,Yuba,2015,59,7925,7925,2015,5,2,1
63744,38094,linda elementary,Yuba,2016,59,7925,7925,2016,5,2,1
63745,38094,linda elementary,Yuba,2017,59,7925,7925,2017,5,2,1
63746,38094,linda elementary,Yuba,2018,59,7925,7925,2018,5,2,1
63747,38094,linda elementary,Yuba,2019,59,7925,7925,2019,5,2,1
63748,38094,linda elementary,Yuba,2020,59,7925,7925,2020,5,2,1
63749,38094,linda elementary,Yuba,2021,59,7925,7925,2021,5,2,1
63750,38094,linda elementary,Yuba,2022,59,7925,7925,2022,5,2,1
63751,38098,loma rica elementary,Yuba,2013,59,7926,7926,2013,5,2,1
63752,38098,loma rica elementary,Yuba,2014,59,7926,7926,2014,5,2,1
63753,38098,loma rica elementary,Yuba,2015,59,7926,7926,2015,5,2,1
63754,38098,loma rica elementary,Yuba,2018,59,7926,7926,2018,5,2,1
63755,38098,loma rica elementary,Yuba,2021,59,7926,7926,2021,5,2,1
63756,38099,lone tree elementary,Yuba,2013,59,7927,7927,2013,5,2,1
63757,38099,lone tree elementary,Yuba,2014,59,7927,7927,2014,5,2,1
63758,38099,lone tree elementary,Yuba,2015,59,7927,7927,2015,5,2,1
63759,38099,lone tree elementary,Yuba,2016,59,7927,7927,2016,5,2,1
63760,38099,lone tree elementary,Yuba,2017,59,7927,7927,2017,5,2,1
63761,38099,lone tree elementary,Yuba,2018,59,7927,7927,2018,5,2,1
63762,38099,lone tree elementary,Yuba,2019,59,7927,7927,2019,5,2,1
63763,38099,lone tree elementary,Yuba,2020,59,7927,7927,2020,5,2,1
63764,38099,lone tree elementary,Yuba,2021,59,7927,7927,2021,5,2,1
63765,38099,lone tree elementary,Yuba,2022,59,7927,7927,2022,5,2,1
63766,38113,new life christian,Yuba,2013,59,7928,7928,2013,5,2,1
63767,38113,new life christian,Yuba,2014,59,7928,7928,2014,5,2,1
63768,38113,new life christian,Yuba,2015,59,7928,7928,2015,5,2,1
63769,38113,new life christian school,Yuba,2021,59,7928,7928,2021,5,2,1
63770,38116,olivehurst elementary,Yuba,2013,59,7929,7929,2013,5,2,1
63771,38116,olivehurst elementary,Yuba,2014,59,7929,7929,2014,5,2,1
63772,38116,olivehurst elementary,Yuba,2015,59,7929,7929,2015,5,2,1
63773,38116,olivehurst elementary,Yuba,2016,59,7929,7929,2016,5,2,1
63774,38116,olivehurst elementary,Yuba,2017,59,7929,7929,2017,5,2,1
63775,38116,olivehurst elementary,Yuba,2018,59,7929,7929,2018,5,2,1
63776,38116,olivehurst elementary,Yuba,2019,59,7929,7929,2019,5,2,1
63777,38116,olivehurst elementary,Yuba,2020,59,7929,7929,2020,5,2,1
63778,38116,olivehurst elementary,Yuba,2021,59,7929,7929,2021,5,2,1
63779,38116,olivehurst elementary,Yuba,2022,59,7929,7929,2022,5,2,1
63780,38120,paragon collegiate academy,Yuba,2013,59,7930,7930,2013,5,2,1
63781,38120,paragon collegiate academy,Yuba,2014,59,7930,7930,2014,5,2,1
63782,38120,paragon collegiate academy,Yuba,2015,59,7930,7930,2015,5,2,1
63783,38120,paragon collegiate academy,Yuba,2016,59,7930,7930,2016,5,2,1
63784,38120,paragon collegiate academy,Yuba,2018,59,7930,7930,2018,5,2,1
63785,38120,paragon collegiate academy,Yuba,2019,59,7930,7930,2019,5,2,1
63786,38120,paragon collegiate academy,Yuba,2020,59,7930,7930,2020,5,2,1
63787,38120,paragon collegiate academy,Yuba,2021,59,7930,7930,2021,5,2,1
63788,38120,paragon collegiate academy,Yuba,2022,59,7930,7930,2022,5,2,1
63789,38128,rio del oro elementary,Yuba,2013,59,7931,7931,2013,5,2,1
63790,38128,rio del oro elementary,Yuba,2014,59,7931,7931,2014,5,2,1
63791,38128,rio del oro elementary,Yuba,2015,59,7931,7931,2015,5,2,1
63792,38128,rio del oro elementary,Yuba,2016,59,7931,7931,2016,5,2,1
63793,38128,rio del oro elementary,Yuba,2017,59,7931,7931,2017,5,2,1
63794,38128,rio del oro elementary,Yuba,2018,59,7931,7931,2018,5,2,1
63795,38128,rio del oro elementary,Yuba,2019,59,7931,7931,2019,5,2,1
63796,38128,rio del oro elementary,Yuba,2020,59,7931,7931,2020,5,2,1
63797,38128,rio del oro elementary,Yuba,2021,59,7931,7931,2021,5,2,1
