school_id,year,school_name,county_name,enrollment,current,med_exempt,rel_exempt,school_type,school_level,excluded_note,addr_clean,city,zip,state,business_status,lat,lon
16811,2018,del rey woods elementary,monterey,87,85,0,0,public,NA,NA,1281 plumas ave,Seaside,93955,ca,operational,36.598091,-121.83989
16829,2018,foothill elementary,monterey,54,53,0,0,public,NA,NA,1700 via casoli,monterey,93940,ca,operational,36.577558,-121.854551
16847,2018,george c. marshall elementary,monterey,134,133,1,0,public,NA,NA,225 normandy rd,Seaside,93955,ca,operational,36.638756,-121.810349
16877,2018,highland elementary,monterey,73,71,2,0,public,NA,NA,1650 sonoma ave,seaside,93955,ca,operational,36.605909,-121.829387
16885,2018,ione olson elementary,monterey,68,64,3,0,public,NA,NA,261 beach rd,Marina,93933,ca,operational,36.692394,-121.793266
16886,2018,j. c. crumpton elementary,monterey,97,95,0,0,public,NA,NA,460 carmel ave,Marina,93933,ca,operational,36.67469,-121.785431
16906,2018,la mesa elementary,monterey,112,111,0,0,public,NA,NA,1 la mesa way,Monterey,93940,ca,operational,36.580128,-121.877571
16938,2018,marina vista elementary,monterey,87,85,0,0,public,NA,NA,390 carmel ave,Marina,93933,ca,operational,36.67746,-121.790421
17003,2018,ord terrace elementary,monterey,94,91,3,0,public,NA,NA,1755 la salle ave,Seaside,93955,ca,operational,36.617229,-121.825874
16783,2018,castroville elementary,monterey,100,99,0,0,public,NA,NA,11161 merritt st,Castroville,95012,ca,operational,36.764011000000004,-121.75296
16814,2018,echo valley elementary,monterey,69,68,0,0,public,NA,NA,147 echo valley rd,Salinas,93907,ca,operational,36.825394,-121.667152
16820,2018,elkhorn elementary,monterey,110,109,0,0,public,NA,NA,2235 elkhorn rd,Castroville,95012,ca,operational,36.79723,-121.720215
17042,2018,prunedale elementary,monterey,113,112,0,0,public,NA,NA,17719 pesante rd,Salinas,93907,ca,operational,36.77813,-121.665741
16830,2018,forest grove elementary,monterey,90,88,2,0,public,NA,NA,1065 congress ave,Pacific Grove,93950,ca,operational,36.610275,-121.928467
17048,2018,robert down elementary,monterey,79,76,2,0,public,NA,NA,485 pine ave,Pacific Grove,93950,ca,operational,36.617794,-121.916679
16817,2018,el gabilan elementary,monterey,79,77,0,0,public,NA,NA,1256 linwood dr,Salinas,93906,ca,operational,36.700298,-121.641502
16873,2018,henry f. kammann elementary,monterey,98,96,0,0,public,NA,NA,521 rochex ave,Salinas,93906,ca,operational,36.700104,-121.658607
11069,2013,leona h. cox community elementary,los angeles,114,100,0,0,public,NA,NA,18643 oakmoor,Santa Clarita,91351,ca,operational,34.4272,-118.461403
16917,2018,lincoln elementary,monterey,92,89,3,0,public,NA,NA,705 california st,Salinas,93901,ca,operational,36.66618,-121.650055
16922,2018,loma vista elementary,monterey,75,74,0,0,public,NA,NA,757 sausal dr,Salinas,93906,ca,operational,36.709206,-121.623672
16924,2018,los padres elementary,monterey,98,96,0,0,public,NA,NA,1130 john st,Salinas,93905,ca,operational,36.670441,-121.621712
16951,2018,mission park elementary,monterey,87,85,0,0,public,NA,NA,403 w acacia st,Salinas,93901,ca,operational,36.666325,-121.668793
11069,2014,leona h. cox community elementary,los angeles,141,86,0,0,public,NA,NA,18643 oakmoor,Santa Clarita,91351,ca,operational,34.4272,-118.461403
16963,2018,monterey park elementary,monterey,73,68,0,0,public,NA,NA,410 san miguel ave,Salinas,93901,ca,operational,36.655849,-121.650055
16979,2018,natividad elementary,monterey,90,88,0,0,public,NA,NA,1465 modoc ave,Salinas,93906,ca,operational,36.703991,-121.637222
17049,2018,roosevelt elementary,monterey,66,65,0,0,public,NA,NA,120 capitol st,Salinas,93901,ca,operational,36.674965,-121.661461
11069,2015,leona h. cox community elementary,los angeles,127,119,0,0,public,NA,NA,18643 oakmoor,Santa Clarita,91351,ca,operational,34.4272,-118.461403
17086,2018,sherwood elementary,monterey,141,140,0,0,public,NA,NA,110 s wood st,Salinas,93905,ca,operational,36.671814,-121.635086
16904,2018,la joya elementary,monterey,96,94,1,0,public,NA,NA,55 rogge rd,Salinas,93906,ca,operational,36.732559,-121.635086
17076,2018,santa rita elementary,monterey,129,127,1,0,public,NA,NA,2014 santa rita st,Salinas,93906,ca,operational,36.724468,-121.652199
17070,2018,san vicente elementary,monterey,73,72,0,0,public,NA,NA,1300 metz rd,Soledad,93960,ca,operational,36.427208,-121.316986
17107,2018,spreckels elementary,monterey,101,92,1,0,public,NA,NA,4th st and hatton ave,Spreckels,93962,ca,NA,36.625854,-121.644302
17167,2018,calistoga elementary,napa,89,87,0,0,public,NA,NA,1327 berry st,Calistoga,94515,ca,operational,38.579231,-122.58358
17155,2018,alta heights elementary,napa,45,43,0,0,public,NA,NA,15 montecito blvd,Napa,94559,ca,operational,38.302727,-122.272125
17161,2018,bel aire park elementary,napa,65,62,1,0,public,NA,NA,3580 beckworth dr,Napa,94558,ca,operational,38.326481,-122.306145
17165,2018,browns valley elementary,napa,67,66,0,0,public,NA,NA,1001 buhman ave,Napa,94558,ca,NA,38.304874,-122.340157
17188,2018,donaldson way elementary,napa,67,66,0,0,public,NA,NA,430 donaldson way,American Canyon,94589,ca,operational,38.171772,-122.264671
17242,2018,mcpherson elementary,napa,58,57,0,0,public,NA,NA,2670 yajome st,Napa,94558,ca,operational,38.315514,-122.291939
17248,2018,mt. george international,napa,30,28,0,0,public,NA,NA,1019 2nd ave,napa,94558,ca,NA,38.295747,-122.245604
17260,2018,napa junction elementary,napa,80,78,0,0,public,NA,NA,500 eucalyptus dr,American Canyon,94503,ca,operational,38.181534,-122.270248
17286,2018,northwood elementary,napa,54,52,2,0,public,NA,NA,2214 berks st,Napa,94558,ca,operational,38.325924,-122.321732
17293,2018,phillips elementary,napa,53,52,1,0,public,NA,NA,1210 shetler ave,Napa,94559,ca,NA,38.283657,-122.262909
17297,2018,pueblo vista elementary,napa,75,74,0,0,public,NA,NA,1600 barbara rd,Napa,94558,ca,operational,38.317024,-122.316063
17307,2018,shearer elementary,napa,72,71,0,0,public,NA,NA,1590 elm st,napa,94559,ca,operational,38.289792,-122.290443
17313,2018,snow elementary,napa,51,50,0,0,public,NA,NA,1130 foster rd,Napa,94558,ca,operational,38.277821,-122.303879
17340,2018,vichy elementary,napa,58,54,2,0,public,NA,NA,3261 vichy ave,Napa,94558,ca,operational,38.334515,-122.257233
17345,2018,west park elementary,napa,46,44,0,0,public,NA,NA,2315 w park ave,Napa,94558,ca,operational,38.308743,-122.316063
17271,2018,napa valley language academy,napa,100,97,2,0,public,NA,NA,2700 kilburn ave,Napa,94558,ca,operational,38.296753,-122.305542
11812,2013,mint canyon community elementary,los angeles,80,53,0,0,public,NA,NA,16400 sierra hwy,Santa Clarita,91351,ca,operational,34.4515,-118.420502
17504,2018,ready springs elementary,nevada,30,28,2,0,public,NA,NA,10862 spenceville rd,Penn Valley,95946,ca,operational,39.196178,-121.182533
17547,2018,union hill elementary,nevada,120,114,5,0,charter,NA,NA,11638 colfax hwy,Grass Valley,95945,ca,operational,39.205017,-121.037842
18821,2018,lincoln abraham elementary,orange,169,167,0,0,public,NA,NA,1413 e broadway,Anaheim,92805,ca,operational,33.837315,-117.89827
11812,2014,mint canyon community elementary,los angeles,84,75,0,0,public,NA,NA,16400 sierra hwy,Santa Clarita,91351,ca,operational,34.4515,-118.420502
19317,2018,price adelaide elementary,orange,95,93,0,0,public,NA,NA,1516 w n st,Anaheim,92801,ca,operational,33.840092,-117.936424
19653,2018,stoddard alexander j. elementary,orange,115,114,0,0,public,NA,NA,1841 9th st,Anaheim,92802,ca,operational,33.801731,-117.933502
18623,2018,juarez benito elementary,orange,138,137,0,0,public,NA,NA,841 s sunkist st,Anaheim,92806,ca,operational,33.831825,-117.881348
18278,2018,franklin benjamin elementary,orange,115,114,0,0,public,NA,NA,521 w water st,Anaheim,92805,ca,operational,33.828362,-117.918678
19410,2018,ross betsy elementary,orange,177,171,1,0,public,NA,NA,535 s walnut st,Anaheim,92802,ca,operational,33.826313,-117.929657
11812,2015,mint canyon community elementary,los angeles,81,80,0,0,public,NA,NA,16400 sierra hwy,Santa Clarita,91351,ca,operational,34.4515,-118.420502
17728,2018,barton clara elementary,orange,107,106,0,0,public,NA,NA,1926 w clearbrook ln,Anaheim,92804,ca,operational,33.823017,-117.9515
18896,2018,mann horace elementary,orange,134,133,0,0,public,NA,NA,600 w la palma ave,Anaheim,92801,ca,operational,33.846581,-117.925362
18416,2018,guinn james m. elementary,orange,128,127,0,0,public,NA,NA,1051 s sunkist st,Anaheim,92806,ca,operational,33.822792,-117.881302
18887,2018,madison james elementary,orange,100,98,0,0,public,NA,NA,1510 s nutwood st,Anaheim,92804,ca,operational,33.809887,-117.949432
18930,2018,marshall john elementary,orange,122,121,0,0,public,NA,NA,2066 w falmouth ave,Anaheim,92801,ca,operational,33.848499,-117.954552
18844,2018,loara elementary,orange,91,89,1,0,public,NA,NA,1601 w broadway,Anaheim,92802,ca,operational,33.829659,-117.937485
18333,2018,gauer melbourne a. elementary,orange,109,108,0,0,public,NA,NA,810 n gilbert st,Anaheim,92801,ca,operational,33.842838,-117.967064
19247,2018,palm lane elementary charter,orange,83,70,0,0,charter,NA,NA,1646 w palm ln,Anaheim,92802,ca,operational,33.815681,-117.938263
18461,2018,henry patrick elementary,orange,64,63,0,0,public,NA,NA,1123 w romneya dr,Anaheim,92801,ca,operational,33.851181,-117.932846
19370,2018,revere paul elementary,orange,144,143,0,0,public,NA,NA,140 w guinida ln,Anaheim,92805,ca,operational,33.813343,-117.908539
19678,2018,sunkist elementary,orange,93,91,0,0,public,NA,NA,500 sunkist st,Anaheim,92806,ca,operational,33.845417,-117.878868
19403,2018,roosevelt theodore elementary,orange,38,36,0,0,public,NA,NA,1600 e vermont ave,Anaheim,92805,ca,operational,33.826458,-117.892311
1544,2013,st. joachim's elementary,alameda,36,36,0,0,private,NA,NA,21250 hesperian blvd,Hayward,94541,ca,operational,37.663078,-122.115433
18164,2018,edison thomas elementary,orange,139,138,0,0,public,NA,NA,1526 e romneya dr,Anaheim,92805,ca,operational,33.850468,-117.896706
18587,2018,jefferson thomas elementary,orange,72,71,0,0,public,NA,NA,504 e s st,Anaheim,92805,ca,operational,33.826561,-117.905678
17705,2018,arovista elementary,orange,74,67,1,0,public,NA,NA,900 eadington dr,Brea,92821,ca,operational,33.912632,-117.910622
38253,2018,laurel elementary magnet school of innovation and career exploration,orange,100,92,0,0,NA,Elementary,NA,200 S Flower Ave,Brea,92821,ca,operational,33.9159522,-117.8974742
18923,2018,mariposa elementary,orange,87,83,3,0,public,NA,NA,1111 mariposa dr,Brea,92821,ca,operational,33.934704,-117.897255
19146,2018,olinda elementary,orange,119,118,0,0,public,NA,NA,3145 e birch st,Brea,92821,ca,operational,33.919376,-117.854218
17710,2018,arthur f. corey elementary,orange,65,64,0,0,public,NA,NA,7351 holder st,Buena Park,90620,ca,operational,33.854618,-118.02117200000001
17887,2018,carl e. gilbert elementary,orange,101,100,0,0,public,NA,NA,7255 8th st,Buena Park,90621,ca,operational,33.867859,-118.006531
17922,2018,charles g. emery elementary,orange,109,108,0,0,public,NA,NA,8600 somerset st,Buena Park,90621,ca,operational,33.885239,-117.984207
38169,2018,gordon h. beatty elementary,orange,180,178,0,0,public,Elementary,NA,8201 country club dr,buena park,90621,ca,operational,33.8835235,-117.9910229
18578,2018,james a. whitaker elementary,orange,81,79,0,0,public,NA,NA,8401 montana ave,Buena Park,90621,ca,operational,33.862514,-117.986511
18880,2018,mabel l. pendleton elementary,orange,78,76,0,0,public,NA,NA,7101 stanton ave,Buena Park,90621,ca,operational,33.857452,-117.994637
18028,2018,concordia elementary,orange,71,67,2,0,public,NA,NA,3120 avenida del presidente,San Clemente,92672,ca,operational,33.401535,-117.598373
18769,2018,las palmas elementary,orange,156,153,6,0,public,NA,NA,1101 calle puente,San Clemente,92672,ca,operational,33.428696,-117.624443
19244,2018,palisades elementary,orange,57,54,0,0,public,NA,NA,26462 via sacramento,Dana Point,92624,ca,operational,33.461201,-117.667297
11837,2013,mitchell community elementary,los angeles,106,96,1,0,public,NA,NA,16821 w goodvale st,Santa Clarita,91387,ca,operational,34.428883,-118.429611
19372,2018,richard henry dana elementary,orange,29,28,0,0,public,NA,NA,24242 la cresta dr,Dana Point,92629,ca,operational,33.467701,-117.707649
19450,2018,san juan elementary,orange,145,139,5,0,public,NA,NA,31642 el camino real,San Juan Capistrano,92675,ca,operational,33.503151,-117.661484
17798,2018,buena terra elementary,orange,80,77,0,0,public,NA,NA,8299 holder st,Buena Park,90620,ca,operational,33.843231,-118.020439
11837,2014,mitchell community elementary,los angeles,110,102,0,0,public,NA,NA,16821 w goodvale st,Santa Clarita,91387,ca,operational,34.428883,-118.429611
17907,2018,centralia elementary,orange,55,54,0,0,public,NA,NA,195 n western ave,Anaheim,92801,ca,operational,33.833336,-118.005798
18097,2018,danbrook elementary,orange,91,89,0,0,public,NA,NA,320 s danbrook dr,Anaheim,92804,ca,operational,33.828407,-118.008194
11837,2015,mitchell community elementary,los angeles,103,101,0,1,public,NA,NA,16821 w goodvale st,Santa Clarita,91387,ca,operational,34.428883,-118.429611
18336,2018,george b. miller elementary,orange,70,69,0,0,public,NA,NA,7751 furman rd,La Palma,90623,ca,operational,33.848984,-118.033615
18354,2018,glen h. dysinger sr. elementary,orange,99,97,0,0,public,NA,NA,7770 camellia dr,Buena Park,90620,ca,NA,33.849628,-117.991219
19356,2018,raymond temple elementary,orange,121,119,0,0,public,NA,NA,7800 holder st,Buena Park,90620,ca,operational,33.849449,-118.019295
19453,2018,san marino elementary,orange,79,77,1,0,public,NA,NA,6215 san rolando way,Buena Park,90620,ca,operational,33.837883,-118.025192
17570,2018,a. e. arnold elementary,orange,86,84,0,0,public,NA,NA,9281 denni st,Cypress,90630,ca,operational,33.827061,-118.055107
17990,2018,clara j. king elementary,orange,99,92,0,0,public,NA,NA,8710 moody st,Cypress,90630,ca,operational,33.835758,-118.044998
18273,2018,frank vessels elementary,orange,92,85,0,0,public,NA,NA,5900 cathy ave,Cypress,90630,ca,operational,33.812244,-118.031418
18625,2018,juliet morris elementary,orange,103,102,0,0,public,NA,NA,9952 graham st,Cypress,90630,ca,operational,33.818134,-118.033615
18908,2018,margaret landell elementary,orange,129,128,0,0,public,NA,NA,9739 denni st,Cypress,90630,ca,operational,33.821083,-118.055565
19652,2018,steve luther elementary,orange,75,74,0,0,public,NA,NA,4631 la palma ave,La Palma,90623,ca,operational,33.846825,-118.0513
19710,2018,tamura hisamatsu elementary,orange,78,74,0,0,public,NA,NA,17340 santa suzanne st,Fountain Valley,92708,ca,operational,33.710957,-117.97525
18352,2018,gisler robert elementary,orange,77,75,0,0,public,NA,NA,18720 las fl ores st,Fountain Valley,92708,ca,operational,33.691647,-117.9487
19071,2018,newland william t. elementary,orange,100,99,0,0,public,NA,NA,8787 dolphin st,huntington beach,92646,ca,operational,33.676221,-117.974768
17587,2018,acacia elementary,orange,92,90,0,0,public,NA,NA,1200 n acacia ave,Fullerton,92831,ca,operational,33.882439,-117.897438
17738,2018,beechwood elementary,orange,88,84,2,0,public,NA,NA,780 beechwood ave,Fullerton,92835,ca,operational,33.901722,-117.915504
18015,2018,commonwealth elementary,orange,34,30,0,0,public,NA,NA,2200 e commonwealth ave,Fullerton,92831,ca,operational,33.869587,-117.892303
18240,2018,fern drive elementary,orange,119,116,1,0,public,NA,NA,1400 w fern dr,Fullerton,92833,ca,operational,33.878506,-117.951653
18364,2018,golden hill elementary,orange,88,85,4,0,public,NA,NA,740 golden ave,Placentia,92870,ca,operational,33.903378,-117.851288
18474,2018,hermosa drive elementary,orange,46,44,0,0,public,NA,NA,400 e hermosa dr,Fullerton,92835,ca,operational,33.909885,-117.925079
18744,2018,laguna road elementary,orange,87,85,0,0,public,NA,NA,300 laguna rd,Fullerton,92835,ca,operational,33.896317,-117.932587
19193,2018,orangethorpe elementary,orange,75,74,0,0,public,NA,NA,1400 s brookhurst rd,Fullerton,92833,ca,operational,33.857281,-117.95858
19227,2018,pacific drive elementary,orange,100,99,0,0,public,NA,NA,1501 w valencia dr,Fullerton,92833,ca,operational,33.867031,-117.953651
19354,2018,raymond elementary,orange,122,119,0,0,public,NA,NA,517 n raymond ave,Fullerton,92831,ca,operational,33.875488,-117.907776
19377,2018,richman elementary,orange,86,84,0,0,public,NA,NA,700 s richman ave,Fullerton,92832,ca,operational,33.864178,-117.932587
19399,2018,rolling hills elementary,orange,82,80,0,0,public,NA,NA,1460 rolling hills dr,Fullerton,92835,ca,operational,33.902573,-117.901833
19683,2018,sunset lane elementary,orange,95,88,4,0,public,NA,NA,2030 sunset ln,Fullerton,92833,ca,operational,33.891769,-117.958946
19821,2018,valencia park elementary,orange,61,60,0,0,public,NA,NA,3441 w valencia dr,Fullerton,92833,ca,operational,33.867146,-117.972862
19943,2018,woodcrest elementary,orange,46,44,0,0,public,NA,NA,455 w baker ave,Fullerton,92832,ca,operational,33.857719,-117.932037
17572,2018,a. j. cook elementary,orange,57,56,0,0,public,NA,NA,9802 woodbury ave,Garden Grove,92844,ca,closed_permanently,33.762699,-117.958214
17614,2018,agnes ware stanley elementary,orange,56,54,0,0,public,NA,NA,12201 elmwood st,Garden Grove,92840,ca,operational,33.785744,-117.937714
17788,2018,brookhurst elementary,orange,62,61,1,0,public,NA,NA,9821 william dalton way,Garden Grove,92841,ca,operational,33.7845,-117.961143
17790,2018,bryant elementary,orange,83,81,0,0,public,NA,NA,8371 orangewood ave,Garden Grove,92841,ca,operational,33.795986,-117.987694
17805,2018,c. c. violette elementary,orange,50,49,0,0,public,NA,NA,12091 lampson ave,Garden Grove,92840,ca,operational,33.782612,-117.921608
17998,2018,clinton elementary,orange,71,70,0,0,public,NA,NA,13641 clinton st,Garden Grove,92843,ca,operational,33.764664,-117.912109
18139,2018,dwight d. eisenhower elementary,orange,107,106,0,0,public,NA,NA,13221 lilly st,Garden Grove,92843,ca,operational,33.771683,-117.908424
